dataset,optimizer,seed,eval,best_so_far
qsar-biodeg,de,8,73,0.8779797125950972
qsar-biodeg,de,8,74,0.8779797125950972
qsar-biodeg,de,8,75,0.8779797125950972
qsar-biodeg,de,8,76,0.8779797125950972
qsar-biodeg,de,8,77,0.8779797125950972
qsar-biodeg,de,8,78,0.8779797125950972
qsar-biodeg,de,8,79,0.8779797125950972
qsar-biodeg,de,8,80,0.8779797125950972
qsar-biodeg,de,8,81,0.8779797125950972
qsar-biodeg,de,8,82,0.8779797125950972
qsar-biodeg,de,8,83,0.8779797125950972
qsar-biodeg,de,8,84,0.8779797125950972
qsar-biodeg,de,8,85,0.8779797125950972
qsar-biodeg,de,8,86,0.8779797125950972
qsar-biodeg,de,8,87,0.8779797125950972
qsar-biodeg,de,8,88,0.8779797125950972
qsar-biodeg,de,8,89,0.8779797125950972
qsar-biodeg,de,8,90,0.8779797125950972
qsar-biodeg,de,8,91,0.8779797125950972
qsar-biodeg,de,8,92,0.8779797125950972
qsar-biodeg,de,8,93,0.8779797125950972
qsar-biodeg,de,8,94,0.8779797125950972
qsar-biodeg,de,8,95,0.8779797125950972
qsar-biodeg,de,8,96,0.8779797125950972
qsar-biodeg,de,8,97,0.8779797125950972
qsar-biodeg,de,8,98,0.8779797125950972
qsar-biodeg,de,8,99,0.8779797125950972
qsar-biodeg,de,8,100,0.8779797125950972
qsar-biodeg,ga,8,1,0.6860171879402648
qsar-biodeg,ga,8,2,0.8092843054381517
qsar-biodeg,ga,8,3,0.8577909270216961
qsar-biodeg,ga,8,4,0.8720555085939701
qsar-biodeg,ga,8,5,0.8720555085939701
qsar-biodeg,ga,8,6,0.8720555085939701
qsar-biodeg,ga,8,7,0.8720555085939701
qsar-biodeg,ga,8,8,0.8720555085939701
qsar-biodeg,ga,8,9,0.8732178078331924
qsar-biodeg,ga,8,10,0.8732178078331924
qsar-biodeg,ga,8,11,0.8732178078331924
qsar-biodeg,ga,8,12,0.8732178078331924
qsar-biodeg,ga,8,13,0.8732178078331924
qsar-biodeg,ga,8,14,0.8732178078331924
qsar-biodeg,ga,8,15,0.8732178078331924
qsar-biodeg,ga,8,16,0.8744294167371092
qsar-biodeg,ga,8,17,0.8744294167371092
qsar-biodeg,ga,8,18,0.8744294167371092
qsar-biodeg,ga,8,19,0.8744294167371092
qsar-biodeg,ga,8,20,0.8744294167371092
qsar-biodeg,ga,8,21,0.8744294167371092
qsar-biodeg,ga,8,22,0.8744294167371092
qsar-biodeg,ga,8,23,0.8744294167371092
qsar-biodeg,ga,8,24,0.8744294167371092
qsar-biodeg,ga,8,25,0.8779797125950972
qsar-biodeg,ga,8,26,0.8779797125950972
qsar-biodeg,ga,8,27,0.8779797125950972
qsar-biodeg,ga,8,28,0.8779797125950972
qsar-biodeg,ga,8,29,0.8779797125950972
qsar-biodeg,ga,8,30,0.8779797125950972
qsar-biodeg,ga,8,31,0.8779797125950972
qsar-biodeg,ga,8,32,0.8779797125950972
qsar-biodeg,ga,8,33,0.8779797125950972
qsar-biodeg,ga,8,34,0.8779797125950972
qsar-biodeg,ga,8,35,0.8779797125950972
qsar-biodeg,ga,8,36,0.8779797125950972
qsar-biodeg,ga,8,37,0.8779797125950972
qsar-biodeg,ga,8,38,0.8779797125950972
qsar-biodeg,ga,8,39,0.8779797125950972
qsar-biodeg,ga,8,40,0.8779797125950972
qsar-biodeg,ga,8,41,0.8779797125950972
qsar-biodeg,ga,8,42,0.8779797125950972
qsar-biodeg,ga,8,43,0.8779797125950972
qsar-biodeg,ga,8,44,0.8779797125950972
qsar-biodeg,ga,8,45,0.8779797125950972
qsar-biodeg,ga,8,46,0.8779797125950972
qsar-biodeg,ga,8,47,0.8779797125950972
qsar-biodeg,ga,8,48,0.8779797125950972
qsar-biodeg,ga,8,49,0.8779797125950972
qsar-biodeg,ga,8,50,0.8779797125950972
qsar-biodeg,ga,8,51,0.8779797125950972
qsar-biodeg,ga,8,52,0.8779797125950972
qsar-biodeg,ga,8,53,0.8779797125950972
qsar-biodeg,ga,8,54,0.8779797125950972
qsar-biodeg,ga,8,55,0.8779797125950972
qsar-biodeg,ga,8,56,0.8779797125950972
qsar-biodeg,ga,8,57,0.8791561003099465
qsar-biodeg,ga,8,58,0.8791561003099465
qsar-biodeg,ga,8,59,0.8791561003099465
qsar-biodeg,ga,8,60,0.8791561003099465
qsar-biodeg,ga,8,61,0.8791561003099465
qsar-biodeg,ga,8,62,0.8791561003099465
qsar-biodeg,ga,8,63,0.8791561003099465
qsar-biodeg,ga,8,64,0.8791561003099465
qsar-biodeg,ga,8,65,0.8791561003099465
qsar-biodeg,ga,8,66,0.8791561003099465
qsar-biodeg,ga,8,67,0.8791561003099465
qsar-biodeg,ga,8,68,0.8791561003099465
qsar-biodeg,ga,8,69,0.8791561003099465
qsar-biodeg,ga,8,70,0.8791561003099465
qsar-biodeg,ga,8,71,0.8791561003099465
qsar-biodeg,ga,8,72,0.8791561003099465
qsar-biodeg,ga,8,73,0.8791561003099465
qsar-biodeg,ga,8,74,0.8791561003099465
qsar-biodeg,ga,8,75,0.8791561003099465
qsar-biodeg,ga,8,76,0.87916314454776
qsar-biodeg,ga,8,77,0.87916314454776
qsar-biodeg,ga,8,78,0.8803465765004226
qsar-biodeg,ga,8,79,0.8803465765004226
qsar-biodeg,ga,8,80,0.8803465765004226
qsar-biodeg,ga,8,81,0.8803465765004226
qsar-biodeg,ga,8,82,0.8803465765004226
qsar-biodeg,ga,8,83,0.8803465765004226
qsar-biodeg,ga,8,84,0.8803465765004226
qsar-biodeg,ga,8,85,0.8803465765004226
qsar-biodeg,ga,8,86,0.8803465765004226
qsar-biodeg,ga,8,87,0.8803465765004226
qsar-biodeg,ga,8,88,0.8803465765004226
qsar-biodeg,ga,8,89,0.8803465765004226
qsar-biodeg,ga,8,90,0.8803465765004226
qsar-biodeg,ga,8,91,0.8803465765004226
qsar-biodeg,ga,8,92,0.8815300084530854
qsar-biodeg,ga,8,93,0.8815300084530854
qsar-biodeg,ga,8,94,0.8815300084530854
qsar-biodeg,ga,8,95,0.8815300084530854
qsar-biodeg,ga,8,96,0.8815300084530854
qsar-biodeg,ga,8,97,0.8815300084530854
qsar-biodeg,ga,8,98,0.8815300084530854
qsar-biodeg,ga,8,99,0.8815300084530854
qsar-biodeg,ga,8,100,0.8815300084530854
qsar-biodeg,grid,9,1,0.6623203719357565
qsar-biodeg,grid,9,2,0.6623203719357565
qsar-biodeg,grid,9,3,0.6623203719357565
qsar-biodeg,grid,9,4,0.6623203719357565
qsar-biodeg,grid,9,5,0.6623203719357565
qsar-biodeg,grid,9,6,0.6647013243167089
qsar-biodeg,grid,9,7,0.6647013243167089
qsar-biodeg,grid,9,8,0.6647013243167089
qsar-biodeg,grid,9,9,0.6647013243167089
qsar-biodeg,grid,9,10,0.6647013243167089
qsar-biodeg,grid,9,11,0.6647013243167089
qsar-biodeg,grid,9,12,0.6647013243167089
qsar-biodeg,grid,9,13,0.6647013243167089
qsar-biodeg,grid,9,14,0.6647013243167089
qsar-biodeg,grid,9,15,0.8163567202028739
qsar-biodeg,grid,9,16,0.8495209918286841
qsar-biodeg,grid,9,17,0.8495209918286841
qsar-biodeg,grid,9,18,0.8495209918286841
qsar-biodeg,grid,9,19,0.8495209918286841
qsar-biodeg,grid,9,20,0.8495209918286841
qsar-biodeg,grid,9,21,0.8495209918286841
qsar-biodeg,grid,9,22,0.8495209918286841
qsar-biodeg,grid,9,23,0.8495209918286841
qsar-biodeg,grid,9,24,0.8495209918286841
qsar-biodeg,grid,9,25,0.8495350803043109
qsar-biodeg,grid,9,26,0.866117216117216
qsar-biodeg,grid,9,27,0.866117216117216
qsar-biodeg,grid,9,28,0.866117216117216
qsar-biodeg,grid,9,29,0.866117216117216
qsar-biodeg,grid,9,30,0.866117216117216
qsar-biodeg,grid,9,31,0.866117216117216
qsar-biodeg,grid,9,32,0.866117216117216
qsar-biodeg,grid,9,33,0.866117216117216
qsar-biodeg,grid,9,34,0.866117216117216
qsar-biodeg,grid,9,35,0.8744012397858552
qsar-biodeg,grid,9,36,0.8744153282614822
qsar-biodeg,grid,9,37,0.8744153282614822
qsar-biodeg,grid,9,38,0.8744153282614822
qsar-biodeg,grid,9,39,0.8744153282614822
qsar-biodeg,grid,9,40,0.8744153282614822
qsar-biodeg,grid,9,41,0.8744153282614822
qsar-biodeg,grid,9,42,0.8744153282614822
qsar-biodeg,grid,9,43,0.8744153282614822
qsar-biodeg,grid,9,44,0.8744153282614822
qsar-biodeg,grid,9,45,0.8827063961679347
qsar-biodeg,grid,9,46,0.8827063961679347
qsar-biodeg,grid,9,47,0.8827063961679347
qsar-biodeg,grid,9,48,0.8827063961679347
qsar-biodeg,grid,9,49,0.8827063961679347
qsar-biodeg,grid,9,50,0.8827063961679347
qsar-biodeg,grid,9,51,0.8827063961679347
qsar-biodeg,grid,9,52,0.8827063961679347
qsar-biodeg,grid,9,53,0.8827063961679347
qsar-biodeg,grid,9,54,0.8827063961679347
qsar-biodeg,grid,9,55,0.8827063961679347
qsar-biodeg,grid,9,56,0.8827063961679347
qsar-biodeg,grid,9,57,0.8827063961679347
qsar-biodeg,grid,9,58,0.8827063961679347
qsar-biodeg,grid,9,59,0.8827063961679347
qsar-biodeg,grid,9,60,0.8827063961679347
qsar-biodeg,grid,9,61,0.8827063961679347
qsar-biodeg,grid,9,62,0.8827063961679347
qsar-biodeg,grid,9,63,0.8827063961679347
qsar-biodeg,grid,9,64,0.8827063961679347
qsar-biodeg,grid,9,65,0.8827063961679347
qsar-biodeg,grid,9,66,0.8827063961679347
qsar-biodeg,grid,9,67,0.8827063961679347
qsar-biodeg,grid,9,68,0.8827063961679347
qsar-biodeg,grid,9,69,0.8827063961679347
qsar-biodeg,grid,9,70,0.8827063961679347
qsar-biodeg,grid,9,71,0.8827063961679347
qsar-biodeg,grid,9,72,0.8827063961679347
qsar-biodeg,grid,9,73,0.8827063961679347
qsar-biodeg,grid,9,74,0.8827063961679347
qsar-biodeg,grid,9,75,0.8827063961679347
qsar-biodeg,grid,9,76,0.8827063961679347
qsar-biodeg,grid,9,77,0.8827063961679347
qsar-biodeg,grid,9,78,0.8827063961679347
qsar-biodeg,grid,9,79,0.8827063961679347
qsar-biodeg,grid,9,80,0.8827063961679347
qsar-biodeg,grid,9,81,0.8827063961679347
qsar-biodeg,grid,9,82,0.8827063961679347
qsar-biodeg,grid,9,83,0.8827063961679347
qsar-biodeg,grid,9,84,0.8827063961679347
qsar-biodeg,grid,9,85,0.8827063961679347
qsar-biodeg,grid,9,86,0.8827063961679347
qsar-biodeg,grid,9,87,0.8827063961679347
qsar-biodeg,grid,9,88,0.8827063961679347
qsar-biodeg,grid,9,89,0.8827063961679347
qsar-biodeg,grid,9,90,0.8827063961679347
qsar-biodeg,grid,9,91,0.8827063961679347
qsar-biodeg,grid,9,92,0.8827063961679347
qsar-biodeg,grid,9,93,0.8827063961679347
qsar-biodeg,grid,9,94,0.8827063961679347
qsar-biodeg,grid,9,95,0.8827063961679347
qsar-biodeg,grid,9,96,0.8827063961679347
qsar-biodeg,grid,9,97,0.8827063961679347
qsar-biodeg,grid,9,98,0.8827063961679347
qsar-biodeg,grid,9,99,0.8827063961679347
qsar-biodeg,grid,9,100,0.8827063961679347
qsar-biodeg,random,9,1,0.6623203719357565
qsar-biodeg,random,9,2,0.8412299239222316
qsar-biodeg,random,9,3,0.8412299239222316
qsar-biodeg,random,9,4,0.8471541279233585
qsar-biodeg,random,9,5,0.8471541279233585
qsar-biodeg,random,9,6,0.8471541279233585
qsar-biodeg,random,9,7,0.8649196956889265
qsar-biodeg,random,9,8,0.8649196956889265
qsar-biodeg,random,9,9,0.8649196956889265
qsar-biodeg,random,9,10,0.8649196956889265
qsar-biodeg,random,9,11,0.8649196956889265
qsar-biodeg,random,9,12,0.8649196956889265
qsar-biodeg,random,9,13,0.8649196956889265
qsar-biodeg,random,9,14,0.8684911242603551
qsar-biodeg,random,9,15,0.8684911242603551
qsar-biodeg,random,9,16,0.8684911242603551
qsar-biodeg,random,9,17,0.8684911242603551
qsar-biodeg,random,9,18,0.8684911242603551
qsar-biodeg,random,9,19,0.8684911242603551
qsar-biodeg,random,9,20,0.8803324880247956
qsar-biodeg,random,9,21,0.8803324880247956
qsar-biodeg,random,9,22,0.8838898281205975
qsar-biodeg,random,9,23,0.8838898281205975
qsar-biodeg,random,9,24,0.8838898281205975
qsar-biodeg,random,9,25,0.8838898281205975
qsar-biodeg,random,9,26,0.8838898281205975
qsar-biodeg,random,9,27,0.8838898281205975
qsar-biodeg,random,9,28,0.8838898281205975
qsar-biodeg,random,9,29,0.8838898281205975
qsar-biodeg,random,9,30,0.8838898281205975
qsar-biodeg,random,9,31,0.8838898281205975
qsar-biodeg,random,9,32,0.8838898281205975
qsar-biodeg,random,9,33,0.8838898281205975
qsar-biodeg,random,9,34,0.8838898281205975
qsar-biodeg,random,9,35,0.8838898281205975
qsar-biodeg,random,9,36,0.8838898281205975
qsar-biodeg,random,9,37,0.8838898281205975
qsar-biodeg,random,9,38,0.8838898281205975
qsar-biodeg,random,9,39,0.8838898281205975
qsar-biodeg,random,9,40,0.8838898281205975
qsar-biodeg,random,9,41,0.8838898281205975
qsar-biodeg,random,9,42,0.8838898281205975
qsar-biodeg,random,9,43,0.8838898281205975
qsar-biodeg,random,9,44,0.8838898281205975
qsar-biodeg,random,9,45,0.8838898281205975
qsar-biodeg,random,9,46,0.8838898281205975
qsar-biodeg,random,9,47,0.8838898281205975
qsar-biodeg,random,9,48,0.8838898281205975
qsar-biodeg,random,9,49,0.8838898281205975
qsar-biodeg,random,9,50,0.8838898281205975
qsar-biodeg,random,9,51,0.8838898281205975
qsar-biodeg,random,9,52,0.8838898281205975
qsar-biodeg,random,9,53,0.8838898281205975
qsar-biodeg,random,9,54,0.8838898281205975
qsar-biodeg,random,9,55,0.8838898281205975
qsar-biodeg,random,9,56,0.8838898281205975
qsar-biodeg,random,9,57,0.8838898281205975
qsar-biodeg,random,9,58,0.8838898281205975
qsar-biodeg,random,9,59,0.8838898281205975
qsar-biodeg,random,9,60,0.8838898281205975
qsar-biodeg,random,9,61,0.8838898281205975
qsar-biodeg,random,9,62,0.8838898281205975
qsar-biodeg,random,9,63,0.8838898281205975
qsar-biodeg,random,9,64,0.8838898281205975
qsar-biodeg,random,9,65,0.8838898281205975
qsar-biodeg,random,9,66,0.8838898281205975
qsar-biodeg,random,9,67,0.8838898281205975
qsar-biodeg,random,9,68,0.8838898281205975
qsar-biodeg,random,9,69,0.8838898281205975
qsar-biodeg,random,9,70,0.8838898281205975
qsar-biodeg,random,9,71,0.8838898281205975
qsar-biodeg,random,9,72,0.8838898281205975
qsar-biodeg,random,9,73,0.8838898281205975
qsar-biodeg,random,9,74,0.8838898281205975
qsar-biodeg,random,9,75,0.8838898281205975
qsar-biodeg,random,9,76,0.8838898281205975
qsar-biodeg,random,9,77,0.8838898281205975
qsar-biodeg,random,9,78,0.8838898281205975
qsar-biodeg,random,9,79,0.8838898281205975
qsar-biodeg,random,9,80,0.8838898281205975
qsar-biodeg,random,9,81,0.8838898281205975
qsar-biodeg,random,9,82,0.8838898281205975
qsar-biodeg,random,9,83,0.8838898281205975
qsar-biodeg,random,9,84,0.8838898281205975
qsar-biodeg,random,9,85,0.8838898281205975
qsar-biodeg,random,9,86,0.8838898281205975
qsar-biodeg,random,9,87,0.8838898281205975
qsar-biodeg,random,9,88,0.8838898281205975
qsar-biodeg,random,9,89,0.8838898281205975
qsar-biodeg,random,9,90,0.8838898281205975
qsar-biodeg,random,9,91,0.8838898281205975
qsar-biodeg,random,9,92,0.8838898281205975
qsar-biodeg,random,9,93,0.8838898281205975
qsar-biodeg,random,9,94,0.8838898281205975
qsar-biodeg,random,9,95,0.8838898281205975
qsar-biodeg,random,9,96,0.8838898281205975
qsar-biodeg,random,9,97,0.8838898281205975
qsar-biodeg,random,9,98,0.8838898281205975
qsar-biodeg,random,9,99,0.8838898281205975
qsar-biodeg,random,9,100,0.8838898281205975
qsar-biodeg,bo_tpe,9,1,0.6623203719357565
qsar-biodeg,bo_tpe,9,2,0.8412299239222316
qsar-biodeg,bo_tpe,9,3,0.8412299239222316
qsar-biodeg,bo_tpe,9,4,0.8471541279233585
qsar-biodeg,bo_tpe,9,5,0.8471541279233585
qsar-biodeg,bo_tpe,9,6,0.8471541279233585
qsar-biodeg,bo_tpe,9,7,0.8649196956889265
qsar-biodeg,bo_tpe,9,8,0.8649196956889265
qsar-biodeg,bo_tpe,9,9,0.8649196956889265
qsar-biodeg,bo_tpe,9,10,0.8649196956889265
qsar-biodeg,bo_tpe,9,11,0.8649196956889265
qsar-biodeg,bo_tpe,9,12,0.8649196956889265
qsar-biodeg,bo_tpe,9,13,0.8696675119752044
qsar-biodeg,bo_tpe,9,14,0.8696675119752044
qsar-biodeg,bo_tpe,9,15,0.8696675119752044
qsar-biodeg,bo_tpe,9,16,0.8744012397858552
qsar-biodeg,bo_tpe,9,17,0.8744012397858552
qsar-biodeg,bo_tpe,9,18,0.8744012397858552
qsar-biodeg,bo_tpe,9,19,0.8744012397858552
qsar-biodeg,bo_tpe,9,20,0.8744012397858552
qsar-biodeg,bo_tpe,9,21,0.8767681036911806
qsar-biodeg,bo_tpe,9,22,0.8767681036911806
qsar-biodeg,bo_tpe,9,23,0.8767681036911806
qsar-biodeg,bo_tpe,9,24,0.8767681036911806
qsar-biodeg,bo_tpe,9,25,0.8767681036911806
qsar-biodeg,bo_tpe,9,26,0.8767681036911806
qsar-biodeg,bo_tpe,9,27,0.8767681036911806
qsar-biodeg,bo_tpe,9,28,0.8767681036911806
qsar-biodeg,bo_tpe,9,29,0.8767681036911806
qsar-biodeg,bo_tpe,9,30,0.8767681036911806
qsar-biodeg,bo_tpe,9,31,0.8767681036911806
qsar-biodeg,bo_tpe,9,32,0.8767681036911806
qsar-biodeg,bo_tpe,9,33,0.8767681036911806
qsar-biodeg,bo_tpe,9,34,0.8767681036911806
qsar-biodeg,bo_tpe,9,35,0.8767681036911806
qsar-biodeg,bo_tpe,9,36,0.8767681036911806
qsar-biodeg,bo_tpe,9,37,0.8767681036911806
qsar-biodeg,bo_tpe,9,38,0.8767681036911806
qsar-biodeg,bo_tpe,9,39,0.8767681036911806
qsar-biodeg,bo_tpe,9,40,0.8767681036911806
qsar-biodeg,bo_tpe,9,41,0.8767681036911806
qsar-biodeg,bo_tpe,9,42,0.8767681036911806
qsar-biodeg,bo_tpe,9,43,0.8767681036911806
qsar-biodeg,bo_tpe,9,44,0.8767681036911806
qsar-biodeg,bo_tpe,9,45,0.8767892364046211
qsar-biodeg,bo_tpe,9,46,0.8767892364046211
qsar-biodeg,bo_tpe,9,47,0.8803254437869821
qsar-biodeg,bo_tpe,9,48,0.8803254437869821
qsar-biodeg,bo_tpe,9,49,0.8803254437869821
qsar-biodeg,bo_tpe,9,50,0.8803254437869821
qsar-biodeg,bo_tpe,9,51,0.8803254437869821
qsar-biodeg,bo_tpe,9,52,0.8803254437869821
qsar-biodeg,bo_tpe,9,53,0.8803254437869821
qsar-biodeg,bo_tpe,9,54,0.8803254437869821
qsar-biodeg,bo_tpe,9,55,0.8803254437869821
qsar-biodeg,bo_tpe,9,56,0.8803254437869821
qsar-biodeg,bo_tpe,9,57,0.8803254437869821
qsar-biodeg,bo_tpe,9,58,0.8803395322626091
qsar-biodeg,bo_tpe,9,59,0.8803395322626091
qsar-biodeg,bo_tpe,9,60,0.8803395322626091
qsar-biodeg,bo_tpe,9,61,0.8803395322626091
qsar-biodeg,bo_tpe,9,62,0.8803395322626091
qsar-biodeg,bo_tpe,9,63,0.8815229642152719
qsar-biodeg,bo_tpe,9,64,0.8815229642152719
qsar-biodeg,bo_tpe,9,65,0.8815229642152719
qsar-biodeg,bo_tpe,9,66,0.883882783882784
qsar-biodeg,bo_tpe,9,67,0.883882783882784
qsar-biodeg,bo_tpe,9,68,0.883882783882784
qsar-biodeg,bo_tpe,9,69,0.883882783882784
qsar-biodeg,bo_tpe,9,70,0.883882783882784
qsar-biodeg,bo_tpe,9,71,0.883882783882784
qsar-biodeg,bo_tpe,9,72,0.883882783882784
qsar-biodeg,bo_tpe,9,73,0.883882783882784
qsar-biodeg,bo_tpe,9,74,0.883882783882784
qsar-biodeg,bo_tpe,9,75,0.883882783882784
qsar-biodeg,bo_tpe,9,76,0.88507326007326
qsar-biodeg,bo_tpe,9,77,0.88507326007326
qsar-biodeg,bo_tpe,9,78,0.88507326007326
qsar-biodeg,bo_tpe,9,79,0.88507326007326
qsar-biodeg,bo_tpe,9,80,0.88507326007326
qsar-biodeg,bo_tpe,9,81,0.88507326007326
qsar-biodeg,bo_tpe,9,82,0.88507326007326
qsar-biodeg,bo_tpe,9,83,0.88507326007326
qsar-biodeg,bo_tpe,9,84,0.88507326007326
qsar-biodeg,bo_tpe,9,85,0.88507326007326
qsar-biodeg,bo_tpe,9,86,0.88507326007326
qsar-biodeg,bo_tpe,9,87,0.88507326007326
qsar-biodeg,bo_tpe,9,88,0.88507326007326
qsar-biodeg,bo_tpe,9,89,0.88507326007326
qsar-biodeg,bo_tpe,9,90,0.88507326007326
qsar-biodeg,bo_tpe,9,91,0.88507326007326
qsar-biodeg,bo_tpe,9,92,0.88507326007326
qsar-biodeg,bo_tpe,9,93,0.88507326007326
qsar-biodeg,bo_tpe,9,94,0.88507326007326
qsar-biodeg,bo_tpe,9,95,0.88507326007326
qsar-biodeg,bo_tpe,9,96,0.88507326007326
qsar-biodeg,bo_tpe,9,97,0.88507326007326
qsar-biodeg,bo_tpe,9,98,0.88507326007326
qsar-biodeg,bo_tpe,9,99,0.88507326007326
qsar-biodeg,bo_tpe,9,100,0.88507326007326
qsar-biodeg,pso,9,1,0.6860101437024515
qsar-biodeg,pso,9,2,0.6860101437024515
qsar-biodeg,pso,9,3,0.8506903353057199
qsar-biodeg,pso,9,4,0.8506903353057199
qsar-biodeg,pso,9,5,0.8672865595942518
qsar-biodeg,pso,9,6,0.8672865595942518
qsar-biodeg,pso,9,7,0.8672865595942518
qsar-biodeg,pso,9,8,0.8732178078331924
qsar-biodeg,pso,9,9,0.8732178078331924
qsar-biodeg,pso,9,10,0.8732178078331924
qsar-biodeg,pso,9,11,0.8732178078331924
qsar-biodeg,pso,9,12,0.8732178078331924
qsar-biodeg,pso,9,13,0.8732178078331924
qsar-biodeg,pso,9,14,0.8732178078331924
qsar-biodeg,pso,9,15,0.8732178078331924
qsar-biodeg,pso,9,16,0.8732178078331924
qsar-biodeg,pso,9,17,0.8732178078331924
qsar-biodeg,pso,9,18,0.8732178078331924
qsar-biodeg,pso,9,19,0.8827063961679347
qsar-biodeg,pso,9,20,0.8827063961679347
qsar-biodeg,pso,9,21,0.8827063961679347
qsar-biodeg,pso,9,22,0.8827063961679347
qsar-biodeg,pso,9,23,0.8827063961679347
qsar-biodeg,pso,9,24,0.8827063961679347
qsar-biodeg,pso,9,25,0.8827063961679347
qsar-biodeg,pso,9,26,0.8827063961679347
qsar-biodeg,pso,9,27,0.8827063961679347
qsar-biodeg,pso,9,28,0.8827063961679347
qsar-biodeg,pso,9,29,0.8827063961679347
qsar-biodeg,pso,9,30,0.8827063961679347
qsar-biodeg,pso,9,31,0.8827063961679347
qsar-biodeg,pso,9,32,0.8827063961679347
qsar-biodeg,pso,9,33,0.8827063961679347
qsar-biodeg,pso,9,34,0.8827063961679347
qsar-biodeg,pso,9,35,0.8827063961679347
qsar-biodeg,pso,9,36,0.8827063961679347
qsar-biodeg,pso,9,37,0.8827063961679347
qsar-biodeg,pso,9,38,0.8827063961679347
qsar-biodeg,pso,9,39,0.8827063961679347
qsar-biodeg,pso,9,40,0.8827063961679347
qsar-biodeg,pso,9,41,0.8827063961679347
qsar-biodeg,pso,9,42,0.8827063961679347
qsar-biodeg,pso,9,43,0.8827063961679347
qsar-biodeg,pso,9,44,0.8827063961679347
qsar-biodeg,pso,9,45,0.8827063961679347
qsar-biodeg,pso,9,46,0.8827063961679347
qsar-biodeg,pso,9,47,0.8827063961679347
qsar-biodeg,pso,9,48,0.8827063961679347
qsar-biodeg,pso,9,49,0.8827063961679347
qsar-biodeg,pso,9,50,0.8827063961679347
qsar-biodeg,pso,9,51,0.8827063961679347
qsar-biodeg,pso,9,52,0.8827063961679347
qsar-biodeg,pso,9,53,0.8827063961679347
qsar-biodeg,pso,9,54,0.8827063961679347
qsar-biodeg,pso,9,55,0.8827063961679347
qsar-biodeg,pso,9,56,0.8827063961679347
qsar-biodeg,pso,9,57,0.8827063961679347
qsar-biodeg,pso,9,58,0.8827063961679347
qsar-biodeg,pso,9,59,0.8827063961679347
qsar-biodeg,pso,9,60,0.8827063961679347
qsar-biodeg,pso,9,61,0.8827063961679347
qsar-biodeg,pso,9,62,0.8827063961679347
qsar-biodeg,pso,9,63,0.8827063961679347
qsar-biodeg,pso,9,64,0.8827063961679347
qsar-biodeg,pso,9,65,0.8827063961679347
qsar-biodeg,pso,9,66,0.8827063961679347
qsar-biodeg,pso,9,67,0.8827063961679347
qsar-biodeg,pso,9,68,0.8827063961679347
qsar-biodeg,pso,9,69,0.8827063961679347
qsar-biodeg,pso,9,70,0.8827063961679347
qsar-biodeg,pso,9,71,0.8827063961679347
qsar-biodeg,pso,9,72,0.8827063961679347
qsar-biodeg,pso,9,73,0.8827063961679347
qsar-biodeg,pso,9,74,0.8827063961679347
qsar-biodeg,pso,9,75,0.8827063961679347
qsar-biodeg,pso,9,76,0.8827063961679347
qsar-biodeg,pso,9,77,0.8827063961679347
qsar-biodeg,pso,9,78,0.8827063961679347
qsar-biodeg,pso,9,79,0.8827063961679347
qsar-biodeg,pso,9,80,0.8827063961679347
qsar-biodeg,pso,9,81,0.8827063961679347
qsar-biodeg,pso,9,82,0.8827063961679347
qsar-biodeg,pso,9,83,0.8827063961679347
qsar-biodeg,pso,9,84,0.8827063961679347
qsar-biodeg,pso,9,85,0.8827063961679347
qsar-biodeg,pso,9,86,0.8827063961679347
qsar-biodeg,pso,9,87,0.8827063961679347
qsar-biodeg,pso,9,88,0.8827063961679347
qsar-biodeg,pso,9,89,0.8827063961679347
qsar-biodeg,pso,9,90,0.8827063961679347
qsar-biodeg,pso,9,91,0.8827063961679347
qsar-biodeg,pso,9,92,0.8827063961679347
qsar-biodeg,pso,9,93,0.8827063961679347
qsar-biodeg,pso,9,94,0.8827063961679347
qsar-biodeg,pso,9,95,0.8827063961679347
qsar-biodeg,pso,9,96,0.8827063961679347
qsar-biodeg,pso,9,97,0.8827063961679347
qsar-biodeg,pso,9,98,0.8827063961679347
qsar-biodeg,pso,9,99,0.8827063961679347
qsar-biodeg,pso,9,100,0.8827063961679347
qsar-biodeg,de,9,1,0.8625528317836009
qsar-biodeg,de,9,2,0.8625528317836009
qsar-biodeg,de,9,3,0.8625528317836009
qsar-biodeg,de,9,4,0.8625528317836009
qsar-biodeg,de,9,5,0.8625528317836009
qsar-biodeg,de,9,6,0.8625528317836009
qsar-biodeg,de,9,7,0.8625528317836009
qsar-biodeg,de,9,8,0.8625528317836009
qsar-biodeg,de,9,9,0.8625528317836009
qsar-biodeg,de,9,10,0.8625528317836009
qsar-biodeg,de,9,11,0.8625528317836009
qsar-biodeg,de,9,12,0.8625528317836009
qsar-biodeg,de,9,13,0.8625528317836009
qsar-biodeg,de,9,14,0.8625528317836009
qsar-biodeg,de,9,15,0.8637362637362637
qsar-biodeg,de,9,16,0.8696816004508312
qsar-biodeg,de,9,17,0.8696816004508312
qsar-biodeg,de,9,18,0.8696816004508312
qsar-biodeg,de,9,19,0.8696816004508312
qsar-biodeg,de,9,20,0.8696816004508312
qsar-biodeg,de,9,21,0.8696816004508312
qsar-biodeg,de,9,22,0.8696816004508312
qsar-biodeg,de,9,23,0.8696816004508312
