dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
wdbc,grid,0,0.9824175824175824,0.9736842105263158,1.666666666666667,-5.0,6.82012677192688,26,100
wdbc,random,0,0.9802197802197804,0.9736842105263158,8.062166509307968,-10.440751154283925,6.926364421844482,15,100
wdbc,bo_tpe,0,0.9824175824175824,0.9736842105263158,9.381048859528434,-11.07066034330779,6.044953346252441,15,100
wdbc,pso,0,0.9824175824175824,0.9736842105263158,1.3125849976866737,-4.927780772195349,6.27645206451416,1,100
wdbc,de,0,0.9824175824175824,0.9736842105263158,7.739233746429086,-9.715859261899304,5.921760082244873,1,100
wdbc,ga,0,0.9824175824175824,0.9736842105263158,7.264780083241144,-9.423637695450674,5.864880084991455,1,100
wdbc,grid,1,0.9802197802197804,0.9824561403508772,1.666666666666667,-5.0,6.60077428817749,36,100
wdbc,random,1,0.9802197802197804,0.9736842105263158,2.9353494846133987,-5.301298787939576,6.734014987945557,5,100
wdbc,bo_tpe,1,0.9802197802197804,0.9736842105263158,2.9353494846133987,-5.301298787939576,6.401924133300781,5,100
wdbc,pso,1,0.9802197802197804,0.9824561403508772,2.015182362805143,-5.053851677526773,5.738288402557373,6,100
wdbc,de,1,0.9802197802197804,0.9824561403508772,9.543626839231134,-14.709993158296776,6.45177149772644,14,100
wdbc,ga,1,0.9802197802197804,0.9824561403508772,7.261748249077216,-12.430899174404884,5.581769943237305,14,100
wdbc,grid,2,0.975824175824176,0.9824561403508772,8.333333333333334,-15.0,5.737260103225708,25,100
wdbc,random,2,0.975824175824176,0.9912280701754386,1.637474250797517,-6.3337530777714015,6.358919620513916,3,100
wdbc,bo_tpe,2,0.975824175824176,0.9824561403508772,5.572223381524023,-12.214993221027951,6.401252031326294,3,100
wdbc,pso,2,0.975824175824176,0.9824561403508772,3.998391624247815,-10.537202380437265,7.739426374435425,3,100
wdbc,de,2,0.978021978021978,0.9912280701754386,1.919213311434662,-5.8008124757476125,7.8638551235198975,2,100
wdbc,ga,2,0.978021978021978,0.9912280701754386,1.919213311434662,-5.8008124757476125,7.637516736984253,2,100
wdbc,grid,3,0.978021978021978,0.9824561403508772,3.888888888888889,-7.0,6.6935625076293945,25,100
wdbc,random,3,0.978021978021978,0.9824561403508772,3.130398327524972,-6.559075523414958,5.915556907653809,2,100
wdbc,bo_tpe,3,0.9802197802197804,0.9824561403508772,2.113136080908672,-5.454704541255166,6.101858377456665,14,100
wdbc,pso,3,0.9802197802197804,0.9824561403508772,2.358725333461147,-5.417815739591652,5.403889179229736,46,100
wdbc,de,3,0.978021978021978,0.9824561403508772,2.503860998617103,-5.656947894451497,6.344945907592773,4,100
wdbc,ga,3,0.9802197802197804,0.9736842105263158,1.9353081191300303,-5.396237104781726,5.62289023399353,4,100
wdbc,grid,4,0.978021978021978,0.9649122807017544,1.666666666666667,-5.0,7.506317138671875,26,100
wdbc,random,4,0.9802197802197804,0.956140350877193,2.511515371750848,-5.954404932115182,7.0389673709869385,3,100
wdbc,bo_tpe,4,0.98021978021978,0.9736842105263158,7.249246947237909,-11.293157165670872,6.444455146789551,3,100
wdbc,pso,4,0.9802197802197804,0.9649122807017544,3.85367535746924,-5.896570153513297,5.565826177597046,7,100
wdbc,de,4,0.9802197802197804,0.9473684210526316,0.2485441976236675,-4.523715588353175,5.855757474899292,3,100
wdbc,ga,4,0.9802197802197804,0.956140350877193,1.884897054454045,-5.796104049341491,5.591838836669922,3,100
wdbc,grid,5,0.978021978021978,0.9824561403508772,10.555555555555555,-13.0,6.178547859191895,35,100
