dataset,optimizer,seed,eval,best_so_far
vehicle,de,0,51,0.8535838779956428
vehicle,de,0,52,0.8535838779956428
vehicle,de,0,53,0.8535838779956428
vehicle,de,0,54,0.8535838779956428
vehicle,de,0,55,0.8535838779956428
vehicle,de,0,56,0.8535838779956428
vehicle,de,0,57,0.8535838779956428
vehicle,de,0,58,0.8535838779956428
vehicle,de,0,59,0.8535838779956428
vehicle,de,0,60,0.8565359477124183
vehicle,de,0,61,0.8565359477124183
vehicle,de,0,62,0.8565359477124183
vehicle,de,0,63,0.8565359477124183
vehicle,de,0,64,0.8565359477124183
vehicle,de,0,65,0.8565359477124183
vehicle,de,0,66,0.8565359477124183
vehicle,de,0,67,0.8565359477124183
vehicle,de,0,68,0.8565359477124183
vehicle,de,0,69,0.8565359477124183
vehicle,de,0,70,0.8565359477124183
vehicle,de,0,71,0.8565359477124183
vehicle,de,0,72,0.8565359477124183
vehicle,de,0,73,0.8565359477124183
vehicle,de,0,74,0.8565359477124183
vehicle,de,0,75,0.8565359477124183
vehicle,de,0,76,0.8565359477124183
vehicle,de,0,77,0.8565359477124183
vehicle,de,0,78,0.8565359477124183
vehicle,de,0,79,0.8565359477124183
vehicle,de,0,80,0.8565359477124183
vehicle,de,0,81,0.8565359477124183
vehicle,de,0,82,0.8565359477124183
vehicle,de,0,83,0.8565359477124183
vehicle,de,0,84,0.8565359477124183
vehicle,de,0,85,0.8565359477124183
vehicle,de,0,86,0.8565359477124183
vehicle,de,0,87,0.8565359477124183
vehicle,de,0,88,0.8565359477124183
vehicle,de,0,89,0.8565359477124183
vehicle,de,0,90,0.8565359477124183
vehicle,de,0,91,0.8565359477124183
vehicle,de,0,92,0.8565359477124183
vehicle,de,0,93,0.8565359477124183
vehicle,de,0,94,0.8565359477124183
vehicle,de,0,95,0.8565359477124183
vehicle,de,0,96,0.8565359477124183
vehicle,de,0,97,0.8565359477124183
vehicle,de,0,98,0.8565359477124183
vehicle,de,0,99,0.8565359477124183
vehicle,de,0,100,0.8565359477124183
vehicle,ga,0,1,0.7914488017429194
vehicle,ga,0,2,0.7914488017429194
vehicle,ga,0,3,0.7914488017429194
vehicle,ga,0,4,0.7914488017429194
vehicle,ga,0,5,0.7914488017429194
vehicle,ga,0,6,0.7914488017429194
vehicle,ga,0,7,0.7914488017429194
vehicle,ga,0,8,0.7914488017429194
vehicle,ga,0,9,0.8180936819172114
vehicle,ga,0,10,0.8180936819172114
vehicle,ga,0,11,0.8180936819172114
vehicle,ga,0,12,0.8180936819172114
vehicle,ga,0,13,0.8239978213507625
vehicle,ga,0,14,0.8239978213507625
vehicle,ga,0,15,0.8239978213507625
vehicle,ga,0,16,0.8388017429193899
vehicle,ga,0,17,0.8388017429193899
vehicle,ga,0,18,0.8388017429193899
vehicle,ga,0,19,0.8388017429193899
vehicle,ga,0,20,0.8491503267973857
