dataset,optimizer,rep,seed,seed_split,seed_cv,seed_opt,decomp_mode,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
car,grid,0,0,0,42,0,isolate_S,0.988413645162978,0.9971098265895953,3.8888888888888893,-5.0,32.55677270889282,46,100
car,random,0,0,0,42,0,isolate_S,0.9905875582064562,0.9971098265895953,10.834500761653292,-5.47989144444772,38.36323356628418,2,100
car,bo_tpe,0,0,0,42,0,isolate_S,0.9905875582064562,0.9971098265895953,10.834500761653292,-5.47989144444772,23.103686809539795,2,100
car,pso,0,0,0,42,0,isolate_S,0.9905875582064562,0.9971098265895953,11.758097028852866,-5.758872075032897,23.56388807296753,10,100
car,de,0,0,0,42,0,isolate_S,0.9905875582064562,0.9971098265895953,8.412488293872606,-5.588958680547324,25.335251569747925,9,100
car,ga,0,0,0,42,0,isolate_S,0.9905875582064562,0.9971098265895953,12.793401613203432,-5.7287895257738946,21.662656784057617,9,100
car,sa,0,0,0,42,0,isolate_S,0.9905875582064562,0.9971098265895953,10.057700342195268,-6.0485687279818565,28.1981782913208,8,100
car,grid,1,1,1,42,0,isolate_S,0.9949327682729032,0.9942196531791907,3.8888888888888893,-5.0,31.53650164604187,36,100
car,random,1,1,1,42,0,isolate_S,0.9949327682729032,0.9884393063583815,7.241914454448429,-3.8951880562543764,28.35290026664734,2,100
car,bo_tpe,1,1,1,42,0,isolate_S,0.9949327682729032,0.9942196531791907,14.016386753681264,-5.028241027500057,25.031648635864258,2,100
car,pso,1,1,1,42,0,isolate_S,0.9949327682729032,0.9884393063583815,9.863232715182287,-3.897315365396081,27.44001531600952,17,100
car,de,1,1,1,42,0,isolate_S,0.9949327682729032,0.9942196531791907,7.739233746429086,-4.964320464957171,30.944496631622314,9,100
car,ga,1,1,1,42,0,isolate_S,0.9949327682729032,0.9942196531791907,12.513702076342149,-4.946494268426287,22.308424949645996,9,100
car,sa,1,1,1,42,0,isolate_S,0.9949327682729032,0.9942196531791907,3.6529025275774236,-4.967870872446776,27.359881162643433,8,100
car,grid,2,2,2,42,0,isolate_S,0.9927667032909537,1.0,3.8888888888888893,-5.0,30.368201732635498,46,100
car,random,2,2,2,42,0,isolate_S,0.9949353842934128,1.0,9.50508559639281,-5.97616112531936,28.608142852783203,2,100
car,bo_tpe,2,2,2,42,0,isolate_S,0.9949353842934128,1.0,10.408651014874206,-5.733348057068214,22.74933123588562,2,100
car,pso,2,2,2,42,0,isolate_S,0.9949353842934128,1.0,11.758097028852866,-5.758872075032897,22.580811977386475,17,100
car,de,2,2,2,42,0,isolate_S,0.9949353842934128,1.0,6.516594385783945,-5.598928476947248,24.70633292198181,9,100
car,ga,2,2,2,42,0,isolate_S,0.9949353842934128,1.0,8.716544707386904,-5.6815779347244915,21.969162225723267,9,100
car,sa,2,2,2,42,0,isolate_S,0.9949353842934128,1.0,15.0,-5.679957518050834,27.385830640792847,8,100
car,grid,3,3,3,42,0,isolate_S,0.9905980222884947,1.0,6.111111111111111,-5.0,31.02364945411682,36,100
car,random,3,3,3,42,0,isolate_S,0.9927667032909537,1.0,6.840838625436781,-4.69946569576428,28.2952618598938,2,100
car,bo_tpe,3,3,3,42,0,isolate_S,0.9927667032909537,1.0,6.045084300310326,-4.615063383924612,25.888188123703003,2,100
