dataset,optimizer,rep,seed,seed_split,seed_cv,seed_opt,decomp_mode,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,grid,0,0,0,0,0,isolate_F,0.9472152283646535,0.95069033530572,1.666666666666667,-5.0,98.4636025428772,35,100
ozone-8hr,random,0,0,0,0,0,isolate_F,0.9452435686918446,0.9467455621301776,8.556330735924602,-10.139856482541031,82.33224487304688,1,100
ozone-8hr,bo_tpe,0,0,0,0,0,isolate_F,0.9472152283646535,0.9428007889546351,5.855029236034838,-9.506453495634174,63.835391998291016,1,100
ozone-8hr,pso,0,0,0,0,0,isolate_F,0.9482028826856412,0.9526627218934912,2.107972143080925,-5.9934817209774565,67.6608612537384,1,100
ozone-8hr,de,0,0,0,0,0,isolate_F,0.9472188773338198,0.9526627218934912,5.231548738225191,-8.19913015235205,78.45058274269104,1,100
ozone-8hr,ga,0,0,0,0,0,isolate_F,0.9472140120415984,0.940828402366864,6.838493519943903,-10.221430100674676,68.1060585975647,1,100
ozone-8hr,sa,0,0,0,0,0,isolate_F,0.9482028826856416,0.9526627218934912,3.4374555574071906,-7.376285498670471,118.50304317474364,21,100
ozone-8hr,grid,1,1,0,1,0,isolate_F,0.9452374870765676,0.940828402366864,8.333333333333334,-11.0,100.66688394546507,1,100
ozone-8hr,random,1,1,0,1,0,isolate_F,0.9457337468831722,0.9428007889546351,6.332029084131502,-10.222989163089984,85.38829398155212,1,100
ozone-8hr,bo_tpe,1,1,0,1,0,isolate_F,0.9472164446877092,0.9526627218934912,2.806819686871202,-7.179049360010416,63.17184519767761,1,100
ozone-8hr,pso,1,1,0,1,0,isolate_F,0.9467226175272152,0.9487179487179488,3.37860506532963,-7.608958696606985,62.16406011581421,1,100
ozone-8hr,de,1,1,0,1,0,isolate_F,0.9462287903667214,0.9447731755424064,5.810922741005401,-9.415646239938798,56.47257900238037,1,100
ozone-8hr,ga,1,1,0,1,0,isolate_F,0.9472127957185428,0.940828402366864,5.990149431727702,-9.832535978411087,46.96057200431824,1,100
ozone-8hr,sa,1,1,0,1,0,isolate_F,0.9467214012041598,0.9428007889546351,5.308089890855609,-9.476414765415,64.35453748703003,1,100
ozone-8hr,grid,2,2,0,2,0,isolate_F,0.9437547892720308,0.95069033530572,1.666666666666667,-5.0,65.88821411132812,1,100
ozone-8hr,random,2,2,0,2,0,isolate_F,0.9422806057288816,0.9428007889546351,12.622063942223232,-4.537088292554543,59.88235521316528,1,100
ozone-8hr,bo_tpe,2,2,0,2,0,isolate_F,0.9442510490786352,0.9526627218934912,2.3985184091000424,-6.206611320489879,63.00036025047302,1,100
ozone-8hr,pso,2,2,0,2,0,isolate_F,0.9432621784345924,0.95069033530572,1.4912671278570206,-4.9348936619829065,54.92710757255554,1,100
ozone-8hr,de,2,2,0,2,0,isolate_F,0.9432658274037584,0.940828402366864,3.148057090104091,-8.093804023286097,50.36860728263855,1,100
ozone-8hr,ga,2,2,0,2,0,isolate_F,0.9432646110807033,0.9388560157790928,6.061166550607643,-9.95838157502338,55.761106729507446,1,100
ozone-8hr,sa,2,2,0,2,0,isolate_F,0.9412917350848384,0.9388560157790928,7.509371807987008,-10.016197459994226,66.00391793251038,1,100
ozone-8hr,grid,3,3,0,3,0,isolate_F,0.9442486164325244,0.9467455621301776,6.111111111111111,-9.0,63.73694515228272,1,100
ozone-8hr,random,3,3,0,3,0,isolate_F,0.9457276652678952,0.9388560157790928,8.062166509307968,-10.440751154283925,60.05086064338684,1,100
ozone-8hr,bo_tpe,3,3,0,3,0,isolate_F,0.9437535729489752,0.9447731755424064,7.201819582760839,-9.455936126175557,47.74442982673645,1,100
ozone-8hr,pso,3,3,0,3,0,isolate_F,0.9447448762391292,0.940828402366864,6.729030550854716,-10.131864899080634,46.24861264228821,1,100
ozone-8hr,de,3,3,0,3,0,isolate_F,0.9457313142370612,0.9467455621301776,5.18402348877073,-8.764350351117043,62.19165372848511,1,100
ozone-8hr,ga,3,3,0,3,0,isolate_F,0.9462263577206104,0.940828402366864,6.483429898121616,-10.143839152250337,48.55579972267151,1,100
ozone-8hr,sa,3,3,0,3,0,isolate_F,0.9388262482515356,0.9447731755424064,12.471054714267895,-2.5822570941105623,98.0119800567627,1,100
ozone-8hr,grid,4,4,0,4,0,isolate_F,0.9462239250744998,0.95069033530572,1.666666666666667,-5.0,64.05613279342651,1,100
ozone-8hr,random,4,4,0,4,0,isolate_F,0.9442498327555798,0.9388560157790928,11.419864596958703,-13.252177035724896,58.98156309127808,1,100
ozone-8hr,bo_tpe,4,4,0,4,0,isolate_F,0.9462239250744998,0.9447731755424064,2.800551614465,-4.997743088264121,53.7985782623291,1,100
