dataset,optimizer,rep,seed,seed_split,seed_cv,seed_opt,decomp_mode,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
qsar-biodeg,grid,0,0,0,42,0,baseline,0.89339954916878,0.8720379146919431,3.8888888888888893,-5.0,23.495116472244263,46,100
qsar-biodeg,random,0,0,0,42,0,baseline,0.8969498450267681,0.8767772511848341,4.123006644330971,-4.768188920364327,19.71057629585266,2,100
qsar-biodeg,bo_tpe,0,0,0,42,0,baseline,0.9005071851225697,0.8720379146919431,4.633719157563142,-5.7244334114343,18.33992600440979,19,100
qsar-biodeg,pso,0,0,0,42,0,baseline,0.9005071851225697,0.8672985781990521,6.652829708621542,-6.647865922116507,16.732141971588135,27,100
qsar-biodeg,de,0,0,0,42,0,baseline,0.8957523245984784,0.8625592417061612,5.872499829308458,-5.804326595710874,18.822659015655518,42,100
qsar-biodeg,ga,0,0,0,42,0,baseline,0.8957593688362919,0.8672985781990521,7.591172209784203,-7.14398725611837,26.876537799835205,28,100
qsar-biodeg,sa,0,0,0,42,0,baseline,0.9016694843617922,0.8767772511848341,5.699938314274472,-5.404677431189262,25.85937476158142,11,100
qsar-biodeg,grid,1,1,1,42,1,baseline,0.8826923076923077,0.8909952606635071,6.111111111111111,-5.0,20.8129780292511,36,100
qsar-biodeg,random,1,1,1,42,1,baseline,0.8779444914060299,0.9004739336492891,2.9353494846133987,-5.301298787939576,18.70902371406555,5,100
qsar-biodeg,bo_tpe,1,1,1,42,1,baseline,0.8838616511693435,0.9146919431279621,2.6048354264916513,-3.9247198535108243,15.886893510818481,5,100
qsar-biodeg,pso,1,1,1,42,1,baseline,0.8909833755987602,0.8767772511848341,7.510196311277008,-5.801953684802661,14.850946426391602,48,100
qsar-biodeg,de,1,1,1,42,1,baseline,0.8862426035502959,0.8767772511848341,7.260622924386712,-5.4500914357035395,15.557113409042358,25,100
qsar-biodeg,ga,1,1,1,42,1,baseline,0.8874401239785854,0.8862559241706162,6.643560669732031,-5.354213254433708,16.311520099639893,35,100
qsar-biodeg,sa,1,1,1,42,1,baseline,0.8862355593124824,0.8909952606635071,5.496718324941389,-5.072467289065863,22.874627351760864,2,100
qsar-biodeg,grid,2,2,2,42,2,baseline,0.8909904198365737,0.8388625592417062,10.555555555555557,-13.0,15.198054075241089,26,100
qsar-biodeg,random,2,2,2,42,2,baseline,0.8909833755987602,0.8672985781990521,2.142698673991214,-4.383924153508252,13.23201298713684,3,100
qsar-biodeg,bo_tpe,2,2,2,42,2,baseline,0.8945336714567486,0.8436018957345972,10.642682450062855,-13.370007433042842,12.200373888015747,10,100
qsar-biodeg,pso,2,2,2,42,2,baseline,0.8933502395040858,0.8436018957345972,10.287366883862964,-12.971493927353894,12.896054744720459,4,100
qsar-biodeg,de,2,2,2,42,2,baseline,0.8909763313609467,0.8672985781990521,2.8324966616005227,-4.609276739519837,14.037382364273071,2,100
qsar-biodeg,ga,2,2,2,42,2,baseline,0.8933502395040858,0.8436018957345972,11.373046483296656,-14.031138346338524,12.541861057281494,2,100
qsar-biodeg,sa,2,2,2,42,2,baseline,0.8897999436460975,0.8672985781990521,2.2679681381292354,-4.514419950881829,11.984944343566895,18,100
qsar-biodeg,grid,3,3,3,42,3,baseline,0.8791420118343195,0.8909952606635071,3.8888888888888893,-7.0,15.48448634147644,26,100
qsar-biodeg,random,3,3,3,42,3,baseline,0.8791279233586927,0.8625592417061612,6.0568914630089115,-11.465149619397536,14.383307933807373,2,100
qsar-biodeg,bo_tpe,3,3,3,42,3,baseline,0.8779726683572837,0.8909952606635071,5.705402884241817,-7.855930532284772,13.230958461761475,2,100
qsar-biodeg,pso,3,3,3,42,3,baseline,0.8755987602141448,0.8957345971563981,0.26415359074419165,-3.987857278265869,11.698549032211304,2,100
qsar-biodeg,de,3,3,3,42,3,baseline,0.8767681036911806,0.8957345971563981,3.4105303396891724,-6.918472165441663,12.24609375,5,100
qsar-biodeg,ga,3,3,3,42,3,baseline,0.8779515356438434,0.8672985781990521,8.739136805690677,-12.953903641414739,12.090667009353638,5,100
qsar-biodeg,sa,3,3,3,42,3,baseline,0.8803183995491688,0.8672985781990521,6.754476095806757,-11.805638943469317,14.700512170791626,5,100
qsar-biodeg,grid,4,4,4,42,4,baseline,0.8886094674556213,0.8530805687203792,3.8888888888888893,-7.0,15.196561336517334,35,100
qsar-biodeg,random,4,4,4,42,4,baseline,0.883868695407157,0.8578199052132701,1.623490061822455,-4.701502135090525,14.237010478973389,4,100
qsar-biodeg,bo_tpe,4,4,4,42,4,baseline,0.8850239504085659,0.8436018957345972,9.820422318163688,-13.587385605047528,13.458319425582886,4,100
qsar-biodeg,pso,4,4,4,42,4,baseline,0.8850239504085659,0.8436018957345972,8.563478215956714,-12.359066339781714,11.569902420043945,9,100
qsar-biodeg,de,4,4,4,42,4,baseline,0.8838405184559031,0.8530805687203792,7.147116639900592,-10.906347902299139,14.5869140625,2,100
qsar-biodeg,ga,4,4,4,42,4,baseline,0.8862285150746689,0.8530805687203792,3.0741638243631995,-5.21619709367806,13.249814987182617,4,100
qsar-biodeg,sa,4,4,4,42,4,baseline,0.8886094674556212,0.8530805687203792,4.2370029458896,-7.307201915454051,14.954894065856934,35,100
qsar-biodeg,grid,5,5,5,42,5,baseline,0.8886306001690617,0.8483412322274881,6.111111111111111,-7.0,14.717403650283813,36,100
qsar-biodeg,random,5,5,5,42,5,baseline,0.8886446886446887,0.8530805687203792,5.294759340013581,-6.961059097398362,14.457455158233643,11,100
qsar-biodeg,bo_tpe,5,5,5,42,5,baseline,0.8922090729783039,0.8530805687203792,1.816843975442442,-4.680866432117659,12.487931728363037,17,100
qsar-biodeg,pso,5,5,5,42,5,baseline,0.8933925049309664,0.8578199052132701,3.8843795919324835,-6.188180332715086,11.67553186416626,27,100
qsar-biodeg,de,5,5,5,42,5,baseline,0.8910045083122007,0.8578199052132701,3.169464108399973,-4.842268476096699,17.475583791732788,9,100
