dataset,optimizer,seed,eval,best_so_far
diabetes,random,0,68,0.7752765560442489
diabetes,random,0,69,0.7752765560442489
diabetes,random,0,70,0.7752765560442489
diabetes,random,0,71,0.7752765560442489
diabetes,random,0,72,0.7752765560442489
diabetes,random,0,73,0.7752765560442489
diabetes,random,0,74,0.7752765560442489
diabetes,random,0,75,0.7752765560442489
diabetes,random,0,76,0.7752765560442489
diabetes,random,0,77,0.7752765560442489
diabetes,random,0,78,0.7752765560442489
diabetes,random,0,79,0.7752765560442489
diabetes,random,0,80,0.7752765560442489
diabetes,random,0,81,0.7752765560442489
diabetes,random,0,82,0.7752765560442489
diabetes,random,0,83,0.7752765560442489
diabetes,random,0,84,0.7752765560442489
diabetes,random,0,85,0.7752765560442489
diabetes,random,0,86,0.7752765560442489
diabetes,random,0,87,0.7752765560442489
diabetes,random,0,88,0.7752765560442489
diabetes,random,0,89,0.7752765560442489
diabetes,random,0,90,0.7752765560442489
diabetes,random,0,91,0.7752765560442489
diabetes,random,0,92,0.7752765560442489
diabetes,random,0,93,0.7752765560442489
diabetes,random,0,94,0.7752765560442489
diabetes,random,0,95,0.7752765560442489
diabetes,random,0,96,0.7752765560442489
diabetes,random,0,97,0.7752765560442489
diabetes,random,0,98,0.7752765560442489
diabetes,random,0,99,0.7752765560442489
diabetes,random,0,100,0.7752765560442489
diabetes,bo_tpe,0,1,0.6856590697054512
diabetes,bo_tpe,0,2,0.7475809676129548
diabetes,bo_tpe,0,3,0.7475809676129548
diabetes,bo_tpe,0,4,0.7475809676129548
diabetes,bo_tpe,0,5,0.7475809676129548
diabetes,bo_tpe,0,6,0.7475809676129548
diabetes,bo_tpe,0,7,0.7475809676129548
diabetes,bo_tpe,0,8,0.7475809676129548
diabetes,bo_tpe,0,9,0.7475809676129548
diabetes,bo_tpe,0,10,0.7475809676129548
diabetes,bo_tpe,0,11,0.7475809676129548
diabetes,bo_tpe,0,12,0.7475809676129548
diabetes,bo_tpe,0,13,0.7475809676129548
diabetes,bo_tpe,0,14,0.7475809676129548
diabetes,bo_tpe,0,15,0.7475809676129548
diabetes,bo_tpe,0,16,0.7476076236172198
diabetes,bo_tpe,0,17,0.7476076236172198
diabetes,bo_tpe,0,18,0.7476076236172198
diabetes,bo_tpe,0,19,0.7687724910035986
diabetes,bo_tpe,0,20,0.7687724910035986
diabetes,bo_tpe,0,21,0.7703985072637611
diabetes,bo_tpe,0,22,0.7703985072637611
diabetes,bo_tpe,0,23,0.7703985072637611
diabetes,bo_tpe,0,24,0.7736505397840864
diabetes,bo_tpe,0,25,0.7736505397840864
diabetes,bo_tpe,0,26,0.7736505397840864
diabetes,bo_tpe,0,27,0.7736505397840864
diabetes,bo_tpe,0,28,0.7736505397840864
diabetes,bo_tpe,0,29,0.7736505397840864
diabetes,bo_tpe,0,30,0.7736505397840864
diabetes,bo_tpe,0,31,0.7736505397840864
diabetes,bo_tpe,0,32,0.7736505397840864
diabetes,bo_tpe,0,33,0.7736505397840864
diabetes,bo_tpe,0,34,0.7736505397840864
diabetes,bo_tpe,0,35,0.7736505397840864
diabetes,bo_tpe,0,36,0.7769159003065441
diabetes,bo_tpe,0,37,0.7769159003065441
diabetes,bo_tpe,0,38,0.7769159003065441
diabetes,bo_tpe,0,39,0.7769159003065441
diabetes,bo_tpe,0,40,0.7769159003065441
diabetes,bo_tpe,0,41,0.7769159003065441
diabetes,bo_tpe,0,42,0.7769159003065441
diabetes,bo_tpe,0,43,0.7769159003065441
diabetes,bo_tpe,0,44,0.7769159003065441
diabetes,bo_tpe,0,45,0.7769159003065441
diabetes,bo_tpe,0,46,0.7769159003065441
diabetes,bo_tpe,0,47,0.7769159003065441
diabetes,bo_tpe,0,48,0.7769159003065441
diabetes,bo_tpe,0,49,0.7769159003065441
diabetes,bo_tpe,0,50,0.7769159003065441
diabetes,bo_tpe,0,51,0.7769159003065441
diabetes,bo_tpe,0,52,0.7769159003065441
diabetes,bo_tpe,0,53,0.7769159003065441
diabetes,bo_tpe,0,54,0.7769159003065441
diabetes,bo_tpe,0,55,0.7769159003065441
diabetes,bo_tpe,0,56,0.7769159003065441
diabetes,bo_tpe,0,57,0.7769159003065441
diabetes,bo_tpe,0,58,0.7769159003065441
diabetes,bo_tpe,0,59,0.7769159003065441
diabetes,bo_tpe,0,60,0.7769159003065441
diabetes,bo_tpe,0,61,0.7769159003065441
diabetes,bo_tpe,0,62,0.7769159003065441
diabetes,bo_tpe,0,63,0.7769159003065441
diabetes,bo_tpe,0,64,0.7769159003065441
diabetes,bo_tpe,0,65,0.7769159003065441
diabetes,bo_tpe,0,66,0.7769159003065441
diabetes,bo_tpe,0,67,0.7769159003065441
diabetes,bo_tpe,0,68,0.7769159003065441
diabetes,bo_tpe,0,69,0.7769159003065441
diabetes,bo_tpe,0,70,0.7769159003065441
diabetes,bo_tpe,0,71,0.7769159003065441
diabetes,bo_tpe,0,72,0.7769159003065441
diabetes,bo_tpe,0,73,0.7769159003065441
diabetes,bo_tpe,0,74,0.7769159003065441
diabetes,bo_tpe,0,75,0.7769159003065441
diabetes,bo_tpe,0,76,0.7769159003065441
diabetes,bo_tpe,0,77,0.7769159003065441
diabetes,bo_tpe,0,78,0.7769159003065441
diabetes,bo_tpe,0,79,0.7769159003065441
diabetes,bo_tpe,0,80,0.7769159003065441
diabetes,bo_tpe,0,81,0.7769159003065441
diabetes,bo_tpe,0,82,0.7769159003065441
diabetes,bo_tpe,0,83,0.7769159003065441
diabetes,bo_tpe,0,84,0.7769159003065441
diabetes,bo_tpe,0,85,0.7769159003065441
diabetes,bo_tpe,0,86,0.7769159003065441
diabetes,bo_tpe,0,87,0.7769159003065441
diabetes,bo_tpe,0,88,0.7769159003065441
diabetes,bo_tpe,0,89,0.7769159003065441
diabetes,bo_tpe,0,90,0.7769159003065441
diabetes,bo_tpe,0,91,0.7769159003065441
diabetes,bo_tpe,0,92,0.7769159003065441
diabetes,bo_tpe,0,93,0.7769159003065441
diabetes,bo_tpe,0,94,0.7769159003065441
diabetes,bo_tpe,0,95,0.7769159003065441
diabetes,bo_tpe,0,96,0.7769159003065441
diabetes,bo_tpe,0,97,0.7769159003065441
diabetes,bo_tpe,0,98,0.7769159003065441
diabetes,bo_tpe,0,99,0.7769159003065441
diabetes,bo_tpe,0,100,0.7769159003065441
diabetes,pso,0,1,0.7687858190057311
diabetes,pso,0,2,0.7687858190057311
diabetes,pso,0,3,0.7687858190057311
diabetes,pso,0,4,0.7687858190057311
diabetes,pso,0,5,0.7687858190057311
diabetes,pso,0,6,0.7687858190057311
diabetes,pso,0,7,0.7720245235239237
diabetes,pso,0,8,0.7720245235239237
diabetes,pso,0,9,0.7720245235239237
diabetes,pso,0,10,0.7720245235239237
diabetes,pso,0,11,0.7720245235239237
diabetes,pso,0,12,0.7720245235239237
diabetes,pso,0,13,0.7720245235239237
diabetes,pso,0,14,0.7720378515260563
diabetes,pso,0,15,0.7720378515260563
diabetes,pso,0,16,0.7720378515260563
diabetes,pso,0,17,0.7720378515260563
diabetes,pso,0,18,0.7720378515260563
diabetes,pso,0,19,0.7720378515260563
diabetes,pso,0,20,0.7736638677862189
diabetes,pso,0,21,0.7736638677862189
diabetes,pso,0,22,0.7736638677862189
diabetes,pso,0,23,0.7736638677862189
diabetes,pso,0,24,0.7736638677862189
diabetes,pso,0,25,0.7736638677862189
diabetes,pso,0,26,0.7736638677862189
diabetes,pso,0,27,0.7736638677862189
diabetes,pso,0,28,0.7736638677862189
diabetes,pso,0,29,0.7736638677862189
diabetes,pso,0,30,0.7736638677862189
diabetes,pso,0,31,0.7736638677862189
diabetes,pso,0,32,0.7736638677862189
diabetes,pso,0,33,0.7736638677862189
diabetes,pso,0,34,0.7736638677862189
diabetes,pso,0,35,0.7736638677862189
diabetes,pso,0,36,0.7736638677862189
diabetes,pso,0,37,0.7736638677862189
diabetes,pso,0,38,0.7736638677862189
diabetes,pso,0,39,0.7736638677862189
diabetes,pso,0,40,0.7736638677862189
diabetes,pso,0,41,0.7736638677862189
diabetes,pso,0,42,0.7736638677862189
diabetes,pso,0,43,0.7736638677862189
diabetes,pso,0,44,0.7736638677862189
diabetes,pso,0,45,0.7736638677862189
diabetes,pso,0,46,0.7736638677862189
diabetes,pso,0,47,0.7736638677862189
diabetes,pso,0,48,0.7736638677862189
diabetes,pso,0,49,0.7736638677862189
diabetes,pso,0,50,0.7736638677862189
diabetes,pso,0,51,0.7736638677862189
diabetes,pso,0,52,0.7736638677862189
diabetes,pso,0,53,0.7736638677862189
diabetes,pso,0,54,0.7736638677862189
diabetes,pso,0,55,0.7736638677862189
diabetes,pso,0,56,0.7736638677862189
diabetes,pso,0,57,0.7736638677862189
diabetes,pso,0,58,0.7736638677862189
diabetes,pso,0,59,0.7736638677862189
diabetes,pso,0,60,0.7736638677862189
diabetes,pso,0,61,0.7736638677862189
diabetes,pso,0,62,0.7736638677862189
diabetes,pso,0,63,0.7736638677862189
diabetes,pso,0,64,0.7736638677862189
diabetes,pso,0,65,0.7736638677862189
diabetes,pso,0,66,0.7736638677862189
diabetes,pso,0,67,0.7736638677862189
diabetes,pso,0,68,0.7736638677862189
diabetes,pso,0,69,0.7736638677862189
diabetes,pso,0,70,0.7769025723044116
diabetes,pso,0,71,0.7769025723044116
diabetes,pso,0,72,0.7769025723044116
diabetes,pso,0,73,0.7769025723044116
diabetes,pso,0,74,0.7769025723044116
diabetes,pso,0,75,0.7769025723044116
diabetes,pso,0,76,0.7769025723044116
diabetes,pso,0,77,0.7769025723044116
diabetes,pso,0,78,0.7769025723044116
diabetes,pso,0,79,0.7769025723044116
diabetes,pso,0,80,0.7769025723044116
diabetes,pso,0,81,0.7769025723044116
diabetes,pso,0,82,0.7769025723044116
diabetes,pso,0,83,0.7769025723044116
diabetes,pso,0,84,0.7769025723044116
diabetes,pso,0,85,0.7769025723044116
diabetes,pso,0,86,0.7769025723044116
diabetes,pso,0,87,0.7769025723044116
diabetes,pso,0,88,0.7769025723044116
diabetes,pso,0,89,0.7769025723044116
diabetes,pso,0,90,0.7769025723044116
diabetes,pso,0,91,0.7769025723044116
diabetes,pso,0,92,0.7769025723044116
diabetes,pso,0,93,0.7769025723044116
diabetes,pso,0,94,0.7769025723044116
diabetes,pso,0,95,0.7769025723044116
diabetes,pso,0,96,0.7769025723044116
diabetes,pso,0,97,0.7769025723044116
diabetes,pso,0,98,0.7769025723044116
diabetes,pso,0,99,0.7769025723044116
diabetes,pso,0,100,0.7769025723044116
diabetes,de,0,1,0.7720378515260563
diabetes,de,0,2,0.7720378515260563
diabetes,de,0,3,0.7720378515260563
diabetes,de,0,4,0.7720378515260563
diabetes,de,0,5,0.7720378515260563
diabetes,de,0,6,0.7720378515260563
diabetes,de,0,7,0.7720378515260563
diabetes,de,0,8,0.7720378515260563
diabetes,de,0,9,0.7720378515260563
diabetes,de,0,10,0.7720378515260563
diabetes,de,0,11,0.7720378515260563
diabetes,de,0,12,0.7720378515260563
diabetes,de,0,13,0.7720378515260563
diabetes,de,0,14,0.7720378515260563
diabetes,de,0,15,0.7720378515260563
diabetes,de,0,16,0.7720378515260563
diabetes,de,0,17,0.7720378515260563
diabetes,de,0,18,0.7720378515260563
diabetes,de,0,19,0.7720378515260563
diabetes,de,0,20,0.7720378515260563
diabetes,de,0,21,0.7736638677862189
diabetes,de,0,22,0.7736638677862189
diabetes,de,0,23,0.7736638677862189
diabetes,de,0,24,0.7736638677862189
diabetes,de,0,25,0.7736638677862189
diabetes,de,0,26,0.7736638677862189
diabetes,de,0,27,0.7736638677862189
diabetes,de,0,28,0.7736638677862189
diabetes,de,0,29,0.7736638677862189
diabetes,de,0,30,0.7736638677862189
diabetes,de,0,31,0.7736638677862189
diabetes,de,0,32,0.7736638677862189
diabetes,de,0,33,0.7736638677862189
diabetes,de,0,34,0.7736638677862189
diabetes,de,0,35,0.7736638677862189
diabetes,de,0,36,0.7736638677862189
diabetes,de,0,37,0.7736638677862189
diabetes,de,0,38,0.7736638677862189
diabetes,de,0,39,0.7736638677862189
diabetes,de,0,40,0.7736638677862189
diabetes,de,0,41,0.7736638677862189
diabetes,de,0,42,0.7736638677862189
diabetes,de,0,43,0.7736638677862189
diabetes,de,0,44,0.7736638677862189
diabetes,de,0,45,0.7736638677862189
diabetes,de,0,46,0.7736638677862189
diabetes,de,0,47,0.7736638677862189
diabetes,de,0,48,0.7736638677862189
diabetes,de,0,49,0.7736638677862189
diabetes,de,0,50,0.7736638677862189
diabetes,de,0,51,0.7736638677862189
diabetes,de,0,52,0.7736638677862189
diabetes,de,0,53,0.7736638677862189
diabetes,de,0,54,0.7736638677862189
diabetes,de,0,55,0.7736638677862189
diabetes,de,0,56,0.7736638677862189
diabetes,de,0,57,0.7736638677862189
diabetes,de,0,58,0.7736638677862189
diabetes,de,0,59,0.7736638677862189
diabetes,de,0,60,0.7736638677862189
diabetes,de,0,61,0.7736638677862189
diabetes,de,0,62,0.7736638677862189
diabetes,de,0,63,0.7736638677862189
diabetes,de,0,64,0.7736638677862189
diabetes,de,0,65,0.7736638677862189
diabetes,de,0,66,0.7736638677862189
diabetes,de,0,67,0.7736638677862189
diabetes,de,0,68,0.7736638677862189
diabetes,de,0,69,0.7736638677862189
diabetes,de,0,70,0.7736638677862189
diabetes,de,0,71,0.7736638677862189
diabetes,de,0,72,0.7736638677862189
diabetes,de,0,73,0.7736638677862189
diabetes,de,0,74,0.7736638677862189
diabetes,de,0,75,0.7736638677862189
diabetes,de,0,76,0.7736638677862189
diabetes,de,0,77,0.7736638677862189
diabetes,de,0,78,0.7736638677862189
diabetes,de,0,79,0.7736638677862189
diabetes,de,0,80,0.7752765560442489
diabetes,de,0,81,0.7752765560442489
diabetes,de,0,82,0.7752765560442489
diabetes,de,0,83,0.7752898840463814
diabetes,de,0,84,0.7752898840463814
diabetes,de,0,85,0.7752898840463814
diabetes,de,0,86,0.7752898840463814
diabetes,de,0,87,0.7769025723044116
diabetes,de,0,88,0.7769025723044116
diabetes,de,0,89,0.7769025723044116
diabetes,de,0,90,0.7769025723044116
diabetes,de,0,91,0.7769025723044116
diabetes,de,0,92,0.7769025723044116
diabetes,de,0,93,0.7769025723044116
diabetes,de,0,94,0.7769025723044116
diabetes,de,0,95,0.7769025723044116
diabetes,de,0,96,0.7769025723044116
diabetes,de,0,97,0.7769025723044116
diabetes,de,0,98,0.7769025723044116
diabetes,de,0,99,0.7769025723044116
diabetes,de,0,100,0.7769025723044116
diabetes,ga,0,1,0.7720378515260563
diabetes,ga,0,2,0.7720378515260563
diabetes,ga,0,3,0.7720378515260563
diabetes,ga,0,4,0.7720378515260563
diabetes,ga,0,5,0.7720378515260563
diabetes,ga,0,6,0.7720378515260563
diabetes,ga,0,7,0.7720378515260563
diabetes,ga,0,8,0.7720378515260563
diabetes,ga,0,9,0.7720378515260563
diabetes,ga,0,10,0.7720378515260563
diabetes,ga,0,11,0.7720378515260563
diabetes,ga,0,12,0.7720378515260563
diabetes,ga,0,13,0.7720378515260563
diabetes,ga,0,14,0.7720378515260563
diabetes,ga,0,15,0.7720378515260563
diabetes,ga,0,16,0.7720378515260563
diabetes,ga,0,17,0.7720378515260563
diabetes,ga,0,18,0.7720378515260563
diabetes,ga,0,19,0.7720378515260563
diabetes,ga,0,20,0.7720378515260563
diabetes,ga,0,21,0.7720378515260563
diabetes,ga,0,22,0.7752898840463814
diabetes,ga,0,23,0.7752898840463814
diabetes,ga,0,24,0.7752898840463814
diabetes,ga,0,25,0.7752898840463814
diabetes,ga,0,26,0.7752898840463814
diabetes,ga,0,27,0.7752898840463814
diabetes,ga,0,28,0.7752898840463814
diabetes,ga,0,29,0.7752898840463814
diabetes,ga,0,30,0.7752898840463814
diabetes,ga,0,31,0.7752898840463814
diabetes,ga,0,32,0.7752898840463814
diabetes,ga,0,33,0.7752898840463814
diabetes,ga,0,34,0.7752898840463814
diabetes,ga,0,35,0.7752898840463814
diabetes,ga,0,36,0.7752898840463814
diabetes,ga,0,37,0.7752898840463814
diabetes,ga,0,38,0.7752898840463814
diabetes,ga,0,39,0.7752898840463814
diabetes,ga,0,40,0.7752898840463814
diabetes,ga,0,41,0.7752898840463814
diabetes,ga,0,42,0.7752898840463814
diabetes,ga,0,43,0.7752898840463814
diabetes,ga,0,44,0.7752898840463814
diabetes,ga,0,45,0.7752898840463814
diabetes,ga,0,46,0.7752898840463814
diabetes,ga,0,47,0.7752898840463814
diabetes,ga,0,48,0.7752898840463814
diabetes,ga,0,49,0.7752898840463814
diabetes,ga,0,50,0.7752898840463814
diabetes,ga,0,51,0.7752898840463814
diabetes,ga,0,52,0.7752898840463814
diabetes,ga,0,53,0.7752898840463814
diabetes,ga,0,54,0.7752898840463814
diabetes,ga,0,55,0.7752898840463814
diabetes,ga,0,56,0.7752898840463814
diabetes,ga,0,57,0.7752898840463814
diabetes,ga,0,58,0.7752898840463814
diabetes,ga,0,59,0.7752898840463814
diabetes,ga,0,60,0.7752898840463814
diabetes,ga,0,61,0.7752898840463814
diabetes,ga,0,62,0.7752898840463814
diabetes,ga,0,63,0.7769159003065441
diabetes,ga,0,64,0.7769159003065441
diabetes,ga,0,65,0.7769159003065441
diabetes,ga,0,66,0.7769159003065441
diabetes,ga,0,67,0.7769159003065441
diabetes,ga,0,68,0.7769159003065441
diabetes,ga,0,69,0.7769159003065441
diabetes,ga,0,70,0.7769159003065441
diabetes,ga,0,71,0.7769159003065441
diabetes,ga,0,72,0.7769159003065441
diabetes,ga,0,73,0.7769159003065441
diabetes,ga,0,74,0.7769159003065441
diabetes,ga,0,75,0.7769159003065441
diabetes,ga,0,76,0.7769159003065441
diabetes,ga,0,77,0.7769159003065441
diabetes,ga,0,78,0.7769159003065441
diabetes,ga,0,79,0.7769159003065441
diabetes,ga,0,80,0.7769159003065441
diabetes,ga,0,81,0.7769159003065441
diabetes,ga,0,82,0.7769159003065441
diabetes,ga,0,83,0.7769159003065441
diabetes,ga,0,84,0.7769159003065441
diabetes,ga,0,85,0.7769159003065441
diabetes,ga,0,86,0.7769159003065441
diabetes,ga,0,87,0.7769159003065441
diabetes,ga,0,88,0.7769159003065441
diabetes,ga,0,89,0.7769159003065441
diabetes,ga,0,90,0.7769159003065441
diabetes,ga,0,91,0.7769159003065441
diabetes,ga,0,92,0.7769159003065441
diabetes,ga,0,93,0.7769159003065441
diabetes,ga,0,94,0.7769159003065441
diabetes,ga,0,95,0.7769159003065441
diabetes,ga,0,96,0.7769159003065441
diabetes,ga,0,97,0.7769159003065441
diabetes,ga,0,98,0.7769159003065441
diabetes,ga,0,99,0.7769159003065441
diabetes,ga,0,100,0.7769159003065441
diabetes,grid,1,1,0.6514727442356391
diabetes,grid,1,2,0.6514727442356391
diabetes,grid,1,3,0.6514727442356391
diabetes,grid,1,4,0.6514727442356391
diabetes,grid,1,5,0.6514727442356391
diabetes,grid,1,6,0.6514727442356391
diabetes,grid,1,7,0.6514727442356391
diabetes,grid,1,8,0.6514727442356391
diabetes,grid,1,9,0.6514727442356391
diabetes,grid,1,10,0.6514727442356391
diabetes,grid,1,11,0.6514727442356391
diabetes,grid,1,12,0.6514727442356391
diabetes,grid,1,13,0.6514727442356391
diabetes,grid,1,14,0.6514727442356391
diabetes,grid,1,15,0.6514727442356391
diabetes,grid,1,16,0.7653471944555511
diabetes,grid,1,17,0.7653471944555511
diabetes,grid,1,18,0.7653471944555511
diabetes,grid,1,19,0.7653471944555511
diabetes,grid,1,20,0.7653471944555511
diabetes,grid,1,21,0.7653471944555511
diabetes,grid,1,22,0.7653471944555511
diabetes,grid,1,23,0.7653471944555511
diabetes,grid,1,24,0.7653471944555511
diabetes,grid,1,25,0.7685992269758762
diabetes,grid,1,26,0.7767692922830867
diabetes,grid,1,27,0.7767692922830867
diabetes,grid,1,28,0.7767692922830867
diabetes,grid,1,29,0.7767692922830867
diabetes,grid,1,30,0.7767692922830867
diabetes,grid,1,31,0.7767692922830867
diabetes,grid,1,32,0.7767692922830867
diabetes,grid,1,33,0.7767692922830867
diabetes,grid,1,34,0.7767692922830867
diabetes,grid,1,35,0.7767692922830867
diabetes,grid,1,36,0.780021324803412
diabetes,grid,1,37,0.780021324803412
diabetes,grid,1,38,0.780021324803412
diabetes,grid,1,39,0.780021324803412
diabetes,grid,1,40,0.780021324803412
diabetes,grid,1,41,0.780021324803412
diabetes,grid,1,42,0.780021324803412
diabetes,grid,1,43,0.780021324803412
diabetes,grid,1,44,0.780021324803412
diabetes,grid,1,45,0.780021324803412
diabetes,grid,1,46,0.780021324803412
diabetes,grid,1,47,0.780021324803412
diabetes,grid,1,48,0.780021324803412
diabetes,grid,1,49,0.780021324803412
diabetes,grid,1,50,0.780021324803412
diabetes,grid,1,51,0.780021324803412
diabetes,grid,1,52,0.780021324803412
diabetes,grid,1,53,0.780021324803412
diabetes,grid,1,54,0.780021324803412
diabetes,grid,1,55,0.780021324803412
diabetes,grid,1,56,0.780021324803412
