dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
banknote,grid,22,1.0,1.0,-0.5555555555555554,3.0,11.30648708343506,18,100
banknote,random,22,1.0,1.0,0.4106566659566235,-2.56125569190727,10.115329027175903,2,100
banknote,bo_tpe,22,1.0,1.0,0.4106566659566235,-2.56125569190727,9.027960062026978,2,100
banknote,pso,22,1.0,1.0,8.957197349039044,-4.702490357418624,6.863215684890747,2,100
banknote,de,22,1.0,1.0,4.186740894878936,2.778161139843629,10.2419593334198,3,100
banknote,ga,22,1.0,1.0,4.186740894878936,2.778161139843629,8.626281023025513,3,100
banknote,grid,23,1.0,1.0,-2.7777777777777777,1.0,11.264262199401855,18,100
banknote,random,23,1.0,1.0,5.345957676931786,2.0453268686666526,10.547750234603882,1,100
banknote,bo_tpe,23,1.0,1.0,5.345957676931786,2.0453268686666526,9.682764768600464,1,100
banknote,pso,23,1.0,1.0,-0.4713461919139838,2.436559314722452,8.863585233688354,4,100
banknote,de,23,1.0,1.0,8.878661613147285,-3.45375202419185,7.714453220367432,1,100
banknote,ga,23,1.0,1.0,8.878661613147285,-3.45375202419185,7.344521522521973,1,100
banknote,grid,24,1.0,1.0,-0.5555555555555554,3.0,11.319458961486816,18,100
banknote,random,24,1.0,1.0,14.200346066718373,-2.4087831009076304,9.294209480285645,1,100
banknote,bo_tpe,24,1.0,1.0,14.200346066718373,-2.4087831009076304,8.539945602416992,1,100
banknote,pso,24,1.0,1.0,11.153183148774447,-3.941667050705208,6.974918842315674,1,100
banknote,de,24,1.0,1.0,6.494756386543841,-5.884804189137336,7.041893243789673,2,100
banknote,ga,24,1.0,1.0,6.494756386543841,-5.884804189137336,6.518601417541504,2,100
banknote,grid,25,1.0,1.0,-0.5555555555555554,-1.0,11.030133962631226,18,100
banknote,random,25,1.0,1.0,12.402482732544236,-4.519015283893925,10.779073238372805,1,100
banknote,bo_tpe,25,1.0,1.0,12.402482732544236,-4.519015283893925,8.500227212905884,1,100
banknote,pso,25,1.0,1.0,12.888699371491644,-5.69210795856077,7.172679662704468,2,100
banknote,de,25,1.0,1.0,14.81724357818414,-0.8351829271247091,7.9420576095581055,4,100
banknote,ga,25,1.0,1.0,14.81724357818414,-0.8351829271247091,7.975618124008179,4,100
banknote,grid,26,1.0,1.0,-0.5555555555555554,3.0,9.46284532546997,18,100
banknote,random,26,1.0,1.0,10.365953230759468,-0.7940267489245247,9.208046436309814,2,100
banknote,bo_tpe,26,1.0,1.0,10.365953230759468,-0.7940267489245247,8.57559847831726,2,100
banknote,pso,26,1.0,1.0,2.087761673904072,-2.373041761778401,7.6150062084198,1,100
banknote,de,26,1.0,1.0,11.262304027388804,-5.129939677472251,8.622753381729126,3,100
banknote,ga,26,1.0,1.0,11.262304027388804,-5.129939677472251,8.486780881881714,3,100
banknote,grid,27,1.0,1.0,-0.5555555555555554,3.0,8.50441598892212,18,100
banknote,random,27,1.0,1.0,2.667615457452404,2.630219378601371,7.778325319290161,1,100
banknote,bo_tpe,27,1.0,1.0,2.667615457452404,2.630219378601371,8.397659301757812,1,100
banknote,pso,27,1.0,1.0,8.939181587600547,-3.0624516807841093,6.855708599090576,1,100
banknote,de,27,1.0,1.0,0.862273868724726,1.981482809340928,8.722781658172607,1,100
banknote,ga,27,1.0,1.0,0.862273868724726,1.981482809340928,8.446218252182007,1,100
banknote,grid,28,1.0,1.0,-0.5555555555555554,3.0,9.735527276992798,18,100
banknote,random,28,1.0,1.0,9.580274845782382,-4.89768715810246,9.559557437896729,1,100
banknote,bo_tpe,28,1.0,1.0,9.580274845782382,-4.89768715810246,9.257220983505247,1,100
banknote,pso,28,1.0,1.0,11.386343934259816,2.13297564271916,8.495503425598145,1,100
banknote,de,28,1.0,1.0,12.52007554914452,2.115831185826945,7.912694215774536,1,100
banknote,ga,28,1.0,1.0,12.52007554914452,2.115831185826945,8.91920781135559,1,100
banknote,grid,29,1.0,1.0,-0.5555555555555554,3.0,9.867249965667725,18,100
banknote,random,29,1.0,1.0,12.275199711401658,-9.871692625902718,9.42637300491333,1,100
banknote,bo_tpe,29,1.0,1.0,12.275199711401658,-9.871692625902718,8.937113046646118,1,100
