dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,random,7,0.947210363072432,0.9447731755424064,2.44769378770118,-6.40677921267141,53.33393979072571,2,100
ozone-8hr,bo_tpe,7,0.9477041902329258,0.9428007889546351,3.644816136853642,-8.170628366820123,39.51306700706482,2,100
ozone-8hr,pso,7,0.9472127957185428,0.9447731755424064,3.7867169979132944,-8.07641587691344,40.32959699630737,1,100
ozone-8hr,de,7,0.9462251413975552,0.940828402366864,10.781265964532306,-12.22664110394079,45.4480938911438,1,100
ozone-8hr,ga,7,0.9472115793954876,0.940828402366864,10.410765516471937,-11.845512730555512,45.48214101791382,2,100
ozone-8hr,grid,8,0.9452435686918446,0.95069033530572,1.666666666666667,-5.0,58.72117471694946,1,100
ozone-8hr,random,8,0.9462348719819984,0.940828402366864,4.439062410718581,-8.536039533720956,3439.778258562088,1,100
ozone-8hr,bo_tpe,8,0.9496867968132336,0.9388560157790928,2.7292797269742857,-7.056852898109602,86.70672845840454,4,100
ozone-8hr,pso,8,0.9506732348111658,0.9388560157790928,1.7995270827627383,-6.256986371610856,71.93810939788818,1,100
ozone-8hr,de,8,0.9462324393358876,0.940828402366864,3.757637462455977,-8.290519744391645,47.67026662826538,1,100
ozone-8hr,ga,8,0.9467299154655476,0.940828402366864,4.243065526844051,-8.452959141986781,49.925029039382935,4,100
ozone-8hr,grid,9,0.9452472176610108,0.9585798816568049,1.666666666666667,-5.0,77.45772361755371,1,100
ozone-8hr,random,9,0.9427683512740984,0.9428007889546351,9.291903180823546,-12.4266745666455,70.61731505393982,1,100
ozone-8hr,bo_tpe,9,0.9457325305601167,0.9566074950690336,1.0574844302979551,-5.235911258288488,48.95366621017456,1,100
ozone-8hr,pso,9,0.9452447850149,0.9546351084812624,1.737586356429949,-4.567932938202407,50.649794816970825,1,100
ozone-8hr,de,9,0.9442583470169676,0.9566074950690336,2.4026309028001496,-5.851709702029909,75.34069776535034,2,100
ozone-8hr,ga,9,0.9452460013379552,0.9546351084812624,1.3232072420485936,-4.504080020468291,67.86100745201111,2,100
ozone-8hr,grid,10,0.9447485252082952,0.9349112426035504,10.555555555555555,-13.0,64.84460592269897,1,100
ozone-8hr,random,10,0.9467238338502708,0.9487179487179488,1.365456109579024,-5.643654254243158,56.406009912490845,2,100
ozone-8hr,bo_tpe,10,0.943764519856474,0.9428007889546351,9.034487375516576,-3.5822620041138755,68.28767275810242,1,100
ozone-8hr,pso,10,0.9462312230128322,0.9368836291913216,5.60833856568757,-9.56557114489376,55.40506172180176,1,100
