dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
car,grid,0,0.988413645162978,0.9971098265895952,3.888888888888889,-5.0,48.635735511779785,46,100
car,random,0,0.9905875582064562,0.9971098265895952,10.834500761653292,-5.47989144444772,36.08745288848877,2,100
car,bo_tpe,0,0.9905875582064562,0.9971098265895952,10.834500761653292,-5.47989144444772,30.294384002685547,2,100
car,pso,0,0.9905875582064562,0.9971098265895952,11.758097028852866,-5.758872075032897,29.383490085601807,10,100
car,de,0,0.9905875582064562,0.9971098265895952,8.412488293872606,-5.588958680547324,32.97005105018616,9,100
car,ga,0,0.9905875582064562,0.9971098265895952,12.793401613203432,-5.728789525773895,26.627979040145878,9,100
car,grid,1,0.9949327682729032,0.9942196531791908,3.888888888888889,-5.0,38.23206734657288,36,100
car,random,1,0.9949327682729032,0.9913294797687862,3.34609604734254,-4.943583087976471,40.49024200439453,5,100
car,bo_tpe,1,0.9949327682729032,0.9913294797687862,3.34609604734254,-4.943583087976471,36.53087544441223,5,100
car,pso,1,0.9949327682729032,0.9942196531791908,7.311103175250215,-5.033683104446048,31.94033908843994,5,100
car,de,1,0.9949327682729032,0.9942196531791908,4.1867176577080745,-5.031254680935923,32.9911732673645,4,100
car,ga,1,0.9949327682729032,0.9942196531791908,8.682777416019496,-4.945823606459655,25.356908798217773,4,100
car,grid,2,0.9927667032909536,1.0,3.888888888888889,-5.0,49.88396310806274,46,100
car,random,2,0.9942133626327628,1.0,7.422676655385898,-5.475442303013297,31.11249136924744,2,100
car,bo_tpe,2,0.9949353842934128,1.0,14.274900232167274,-5.729455229557033,24.437491178512573,2,100
car,pso,2,0.9949353842934128,1.0,10.729888993889654,-5.916984201672878,25.1906316280365,1,100
car,de,2,0.9949353842934128,1.0,9.727813075941564,-5.715332844764719,29.75044631958008,18,100
car,ga,2,0.9942133626327628,1.0,9.211491343918388,-5.0530882139418205,25.755165815353397,8,100
car,grid,3,0.9905980222884948,1.0,6.111111111111111,-5.0,33.4464054107666,36,100
car,random,3,0.9920472976508136,1.0,9.478782788749642,-6.448405008580236,31.86744260787964,8,100
car,bo_tpe,3,0.9927667032909536,1.0,14.863637182284895,-4.678209140241805,27.14330554008484,8,100
car,pso,3,0.9927667032909536,1.0,9.146675493396495,-4.575692736307616,28.01741933822632,5,100
car,de,3,0.9927667032909536,1.0,11.025489304127936,-4.52108335084138,32.89801549911499,2,100
car,ga,3,0.9927667032909536,1.0,11.025489304127936,-4.52108335084138,26.968592166900635,2,100
car,grid,4,0.9942159786532728,1.0,3.888888888888889,-5.0,33.54185461997986,36,100
car,random,4,0.9942159786532728,1.0,14.340596780273533,-5.149819514836999,36.537277698516846,1,100
car,bo_tpe,4,0.9949380003139224,1.0,11.3184722235159,-4.719278961948866,31.33250594139099,1,100
car,pso,4,0.9949380003139224,1.0,5.172908118958084,-4.638168375763834,32.30372428894043,1,100
car,de,4,0.9949380003139224,1.0,5.004523786974918,-4.705017685025752,35.87095665931702,1,100
car,ga,4,0.9942159786532728,1.0,12.432705483753129,-5.209054786257033,27.703940629959103,1,100
car,grid,5,0.9963794276147124,1.0,6.111111111111111,-5.0,44.02516412734985,46,100
car,random,5,0.9971040652958718,1.0,11.333204052307238,-4.810524070330386,42.4859573841095,3,100
car,bo_tpe,5,0.9971040652958718,1.0,11.740236785814425,-4.71093988205643,35.42874503135681,3,100
car,pso,5,0.9971040652958718,1.0,4.042511207620278,-4.788189565521495,44.67589831352234,12,100
car,de,5,0.9963794276147124,1.0,9.42197241479706,-5.712508891990991,46.55069422721863,17,100
car,ga,5,0.9971040652958718,1.0,11.534305152190663,-4.827607573914706,28.24249529838562,17,100
car,grid,6,0.993486108931094,0.9971098265895952,3.888888888888889,-5.0,35.07064175605774,36,100
car,random,6,0.993486108931094,0.9942196531791908,12.260608141986836,-4.94760087196496,34.54351258277893,1,100
