dataset,optimizer,seed,eval,best_so_far
steel-faults,ga,0,28,0.7416346851986308
steel-faults,ga,0,29,0.7416346851986308
steel-faults,ga,0,30,0.7416346851986308
steel-faults,ga,0,31,0.7416346851986308
steel-faults,ga,0,32,0.7416346851986308
steel-faults,ga,0,33,0.7416346851986308
steel-faults,ga,0,34,0.7461591121252982
steel-faults,ga,0,35,0.7461591121252982
steel-faults,ga,0,36,0.7461591121252982
steel-faults,ga,0,37,0.7461591121252982
steel-faults,ga,0,38,0.7461591121252982
steel-faults,ga,0,39,0.7461591121252982
steel-faults,ga,0,40,0.7467897521004045
steel-faults,ga,0,41,0.7467897521004045
steel-faults,ga,0,42,0.7467897521004045
steel-faults,ga,0,43,0.7467897521004045
steel-faults,ga,0,44,0.7467897521004045
steel-faults,ga,0,45,0.7467897521004045
steel-faults,ga,0,46,0.7467897521004045
steel-faults,ga,0,47,0.7467897521004045
steel-faults,ga,0,48,0.7493600248936833
steel-faults,ga,0,49,0.7493600248936833
steel-faults,ga,0,50,0.7493600248936833
steel-faults,ga,0,51,0.7493600248936833
steel-faults,ga,0,52,0.7500031117104035
steel-faults,ga,0,53,0.7500031117104035
steel-faults,ga,0,54,0.7500031117104035
steel-faults,ga,0,55,0.7500031117104035
steel-faults,ga,0,56,0.7500031117104035
steel-faults,ga,0,57,0.7500031117104035
steel-faults,ga,0,58,0.7500031117104035
steel-faults,ga,0,59,0.7500031117104035
steel-faults,ga,0,60,0.7500031117104035
steel-faults,ga,0,61,0.7500031117104035
steel-faults,ga,0,62,0.7500031117104035
steel-faults,ga,0,63,0.7500031117104035
steel-faults,ga,0,64,0.7500031117104035
steel-faults,ga,0,65,0.7500031117104035
steel-faults,ga,0,66,0.7500031117104035
steel-faults,ga,0,67,0.7500031117104035
steel-faults,ga,0,68,0.7500031117104035
steel-faults,ga,0,69,0.7500031117104035
steel-faults,ga,0,70,0.7500031117104035
steel-faults,ga,0,71,0.7500031117104035
steel-faults,ga,0,72,0.7500031117104035
steel-faults,ga,0,73,0.7500031117104035
steel-faults,ga,0,74,0.7500031117104035
steel-faults,ga,0,75,0.7500031117104035
steel-faults,ga,0,76,0.7500031117104035
steel-faults,ga,0,77,0.7500031117104035
steel-faults,ga,0,78,0.7500031117104035
steel-faults,ga,0,79,0.7500031117104035
steel-faults,ga,0,80,0.7500031117104035
steel-faults,ga,0,81,0.7500031117104035
steel-faults,ga,0,82,0.7500031117104035
steel-faults,ga,0,83,0.7500031117104035
steel-faults,ga,0,84,0.7500031117104035
steel-faults,ga,0,85,0.7500031117104035
steel-faults,ga,0,86,0.7500031117104035
