dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ilpd,grid,0,0.7188743994509267,0.7008547008547008,-0.5555555555555554,1.0,45.128214597702026,1,100
ilpd,random,0,0.7210249370853352,0.7094017094017094,1.3713790490264728,-2.9866131606537287,30.14503049850464,8,100
ilpd,bo_tpe,0,0.7296042095630291,0.717948717948718,-0.1697736628906304,1.7167234963216036,15.74627137184143,52,100
ilpd,pso,0,0.71459620224205,0.7094017094017094,9.993823171215722,-11.149049207505158,19.94547963142395,1,100
ilpd,de,0,0.71459620224205,0.7094017094017094,7.739233746429086,-10.143839152250337,13.924331903457642,1,100
ilpd,ga,0,0.7210249370853352,0.717948717948718,1.0148420432629668,-2.3505516754652938,10.925256252288818,1,100
ilpd,grid,1,0.71459620224205,0.7094017094017094,-5.0,-15.0,22.582910537719727,1,100
ilpd,random,1,0.7189201555708076,0.7094017094017094,0.3985578353005214,1.1259519275292045,22.686372995376587,2,100
ilpd,bo_tpe,1,0.7210249370853352,0.6923076923076923,0.6985063674636898,2.9972375451082565,9.68879222869873,2,100
ilpd,pso,1,0.7167467398764586,0.717948717948718,-1.1911168297740695,1.1331989608683957,10.886836767196655,2,100
ilpd,de,1,0.7274536719286205,0.717948717948718,-0.3033366337089351,2.458657437890388,10.315354347229004,41,100
ilpd,ga,1,0.7210935712651567,0.7008547008547008,0.9963173826219672,0.9627075181733864,9.498058795928957,2,100
ilpd,grid,2,0.7253717684740335,0.6923076923076923,-0.5555555555555554,-1.0,21.714341402053837,27,100
ilpd,random,2,0.7231754747197439,0.6752136752136753,7.422676655385898,-5.475442303013297,17.677167892456055,6,100
ilpd,bo_tpe,2,0.7295355753832075,0.6837606837606838,12.005383544906469,-9.81837129287721,24.269587755203247,6,100
ilpd,pso,2,0.7274079158087396,0.7008547008547008,1.620543899707828,-4.552476848541119,12.951339721679688,22,100
ilpd,de,2,0.7274307938686799,0.7008547008547008,1.754466065245004,-4.318016680393688,14.46159553527832,5,100
ilpd,ga,2,0.7254175245939145,0.6837606837606838,1.5799694269173448,-2.705128723808501,15.616673231124878,5,100
ilpd,grid,3,0.7253260123541525,0.6239316239316239,1.666666666666667,3.0,22.57130479812622,29,100
ilpd,random,3,0.7188286433310456,0.6410256410256411,1.861877287839229,2.0734976452791862,18.02494692802429,2,100
ilpd,bo_tpe,3,0.71459620224205,0.7094017094017094,0.818094778258887,-5.805103106442065,9.951817750930786,2,100
ilpd,pso,3,0.7402882635552507,0.6581196581196581,0.2574693225150675,2.4495601035251697,11.90602707862854,77,100
ilpd,de,3,0.71459620224205,0.7094017094017094,-3.287016657127513,-10.737410881270206,9.37451696395874,1,100
ilpd,ga,3,0.71459620224205,0.7094017094017094,-3.287016657127513,-10.737410881270206,9.893063306808472,1,100
ilpd,grid,4,0.7445893388240679,0.6581196581196581,1.666666666666667,1.0,19.108253002166748,39,100
ilpd,random,4,0.7488446579730039,0.6324786324786325,2.2910635065151164,0.583948486993787,17.683415412902832,47,100
ilpd,bo_tpe,4,0.759643102264928,0.6239316239316239,1.4123290722524002,-0.0159231158111382,12.434054136276243,23,100
ilpd,pso,4,0.7595973461450469,0.6239316239316239,1.2846808283662483,0.2556715147462243,10.5056471824646,65,100
